predicted,targets,discrepancia,label,message
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email2299@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,deal extended deal 276494 ended june 15 additional flow meter 9602 16 th thru 30 th could extend deal thru 30 th vol management create accounting arrangement person need contact could let know need talk
phishing,legitimate,True,legitimate,"FW: Natural Gas Prices Rebound as Heating Season Approaches - CERA Monthly Briefing                                   Note:  CERA's monthly briefing document on Natural Gas.  LB  If you are not registered with CERA, follow the instructions below to register:  1. 	Go to www.eprofile.cera.com  2.	Look for buttom called Open New Account; click on it.  3.	ID		enron 	Password	ravencall  4.	It will then prompt you to change your password, etc.  5.  	After you have registered you use this site: 	www.cera.com  6.  	You can get into their general site and into Client Services.  We have paid for all 	of the retainer services and some of the  specific studies.     -----Original Message----- From: webmaster@cera.com [mailto:webmaster@cera.com] Sent: Tuesday, October 16, 2001 9:03 PM To: clients@cera.com Subject: Natural Gas Prices Rebound as Heating Season Approaches - CERA Monthly Briefing     Title: Monthly Gas Briefing: A Shift Toward Winter 	 URL(s):	  http://www20.cera.com/eprofile?u=35&m=2748;   ***********************************************************************  NATURAL GAS PRICES REBOUND AS HEATING SEASON APPROACHES  Despite high storage levels, with heating season coming, the Henry Hub cash  market has bounced back from early October lows to levels near $2.40 per MMBtu.  However, weak market fundamentals, including a sluggish economy and increased  US and Canadian supplies, will mitigate the usual winter price rise. CERA  expects an average Henry Hub price of $2.35 in November.  *  Although inventories are close to record levels, storage pressures are  increasingly unlikely to drive cash markets down significantly this year.   *  Gas demand will average 14 percent lower than a year earlier; residential  and commercial sectors show a decline with a return to normal weather, while a  weak economy offsets the return of ammonia and dual-fuel loads in the  industrial sector.  *  Regional storage inventories and weak regional demand should keep upward  pressure off of regional differentials. The Northeast examines security issues  around LNG shipments.  **end**  Follow above URL for complete report (6 printed pages).        E-mail Category: Monthly Briefing                                   CERA Knowledge Area(s): North American Gas   *********************************************************************** *********************************************************************** CERA's Autumn 2001 Roundtable event dates and agendas  are now available at http://www20.cera.com/event ***********************************************************************   To make changes to your cera.com profile go to: http://www20.cera.com/client/updateaccount  Forgot your username and password? Go to: http://www20.cera.com/client/forgot  This electronic message and attachments, if any, contain information  from Cambridge Energy Research Associates, Inc. (CERA) which is  confidential and may be privileged. Unauthorized disclosure, copying,  distribution or use of the contents of this message or any attachments,  in whole or in part, is strictly prohibited. Terms of Use: http://www20.cera.com/tos Questions/Comments: webmaster@cera.com Copyright 2001. Cambridge Energy Research Associates"
phishing,legitimate,True,legitimate,"CLAS Shift password URICH Dear Shift Contact person for URICH:  Your password for shift trading is                                    e1tocome_urich   You can share this password with whoever from   University of Richmond  you wish to give priviledge access to URICH shifts  You are listed as a Domestic institution, and as such  you have until December 9th to swap shifts with shifts held by LOCAL institutions.   The 1999 shift schedule can be found at  http://claspc1.cebaf.gov/SHIFTS_1999  Instructions on how to swap shifts can be found at: http://claspc1.cebaf.gov/SHIFTS_1999/readme  Thanks for your prompt attention!!  Arne Freyberger"
phishing,legitimate,True,legitimate,"Your Billing Agreement with GoDaddy.com, Inc. has been created Dear Tony Meyer,  You have set up a Billing Agreement with GoDaddy.com, Inc.. The description of your agreement is shown below:  Description:    Manage your Billing Agreement by logging into your PayPal account and clicking the Pay List link under your Profile. In your Profile, you can choose and edit your preferred funding source and cancel your Billing Agreement.  If you need to contact GoDaddy.com, Inc. directly, please use the following contact information:   ----------------------------------- Business Information -----------------------------------  Business: GoDaddy.com, Inc. Contact E-Mail: billing@godaddy.com Contact Phone Number: 480-505-8855  Contact Phone Number: 480-505-8855      Thank you for using PayPal! The PayPal Team  Please do not reply to this email. This mailbox is not monitored and you will not receive a response. For assistance, log in to your PayPal account and click the Help link located in the top right corner of any PayPal page.   Security Advisory: When you log in to your PayPal account, be sure to open up a new web browser (e.g. Internet Explorer or Netscape) and type in the PayPal URL to make sure you are on the real PayPal website. For more information on protecting yourself from fraud, please review the Security Tips in our Security Center.  ---------------------------------------------------------------- PROTECT YOUR PASSWORD  NEVER give your password to anyone, including PayPal employees. Protect yourself against fraudulent websites by opening a new web browser (e.g. Internet Explorer or Netscape) and typing in the PayPal URL every time you log in to your account.   ----------------------------------------------------------------     ---------------------------------------------------------------- Copyright  1999-2008 PayPal. All rights reserved.  Consumer advisory- PayPal Pte. Ltd., the holder of PayPals stored value facility, does not require the approval of the Monetary Authority of Singapore. Users are advised to read the terms and conditions carefully.  PayPal Email ID PP518"
phishing,legitimate,True,legitimate,"On Fri, 2 Aug 2002, kevin lyda wrote:> On Fri, Aug 02, 2002 at 12:23:04PM +0100, Dermot Beirne wrote: > > I will be out of the office starting  02/08/2002 and will not return until > > 06/08/2002. > ... > > The information in this email is confidential and may be legally > [7+ line sig deleted] >  > an automated message to ilug.  one of those goofy confidentiality > signatures.  more then four lines in a sig.this is serious. the highly confidential information that dermot is out of the office has leaked! i think it would be best if we all email the ""Systems Manager"" as a matter of urgency. in lieu of an email address i suggest emailling all of postmaster, info, sales, hostmaster, webmaster, support and accounts (and any other address one can think of).now, considering the critical nature of this leak, if you do not  receive an adequate reply i think one would be duty bound to raise  the matter again, and again if needs be, until one gets a  satisfactory reply.also, i notice a lot of people on this lot who post from company  addresses do not have disclaimers on their emails. i would encourage  everyone in a professional position to raise the matter of  disclaimers internally and ensure that disclaimers are implemented  for company emails, stationary and phone systems.finally, the email-disclaimers advocacy site 	http://www.emaildisclaimers.com/may prove to be a useful resource. rather strangely one of the quotes  on the front-page of their site is:	'The disclaimers added to the end of emails are not legally  	binding, but it's always good practice to try and disclaim liability'	-- Michael Chissick, Head of Internet law at Field Fisher  	WaterhouseHowever, i suggest this quote, partly the initial part, be ignored and that other more favourable quotes (by self-aggrandising pundits^W^Wleading experts)  be heeded instead.  Also, there is a vicious rumour going round that a year or so ago a rather large company in the UK lost a court case where an employee sent out some kind of libellous email or somesuch despite the company having implemented email disclaimers. pay no heed to this - its just a rumour (http://www.weblaw.co.uk/artemail.htm).Anyway, please: Email exel.com!!!> kevinNB: This email is copyright 2002 Paul Jakma. By reading this email you agree to compensate me by paying me the sum of EUR200 - please contact the copyright author for further details on settling your fee. If you do not agree, please unread this email and delete this email immediately. Further, this email is copyright protected through the use of ASCII ROT-8 encryption. Circumvention of this digital copyright protection may be a criminal offense in certain jurisdictions.(and if it isnt in your jurisdiction, dont worry, the WIPO is working tirelessly to make sure it will be).regards, --  Paul Jakma	paul@clubi.ie	paul@jakma.org	Key ID: 64A2FF6A 	warning: do not ever send email to spam@dishone.st Fortune: ""At least they're ___________EXPERIENCED incompetents""--  Irish Linux Users' Group Social Events: social@linux.ie http://www.linux.ie/mailman/listinfo/social for (un)subscription information. List maintainer: listmaster@linux.ie"
phishing,legitimate,True,legitimate,tmpqjcproflowerscom dear ted markowitz shipment deluxe hugs kisses proflowers order kdunpa0ggp3g delivered ups kathy dunphy requested address 10 hamilton lane darien ct 06820 us 2142008 ups tracking number order 1ze19a16p204940171 latest shipping status call ups 1800pickups 7425877 click httpwwwappsupscomwebtrackingprocessinputrequesthtmlversion50sort_bystatustracknums_displayed5typeofinquirynumbertlocen_usagreetotermsandconditionsyesinquirynumber11ze19a16p204940171 last chance order qualifies free shipping rebate click claim httpswwwfreeshippingcomjoinasppid3342 offer new convenient account management services online track modify orders view order history add update addresses create reminders much visit proflowerscom click account top page httpsaccountsproflowerscomdefaultaspx thank order look forward serving next flowergiving occasion httpwwwproflowerscomindexcfmrefpfdeliveredconfirm dont let ever forget important occasion set advance dont think free gift 999 value every future reminder click httpsremindermanagementproflowerscomremindermanagementloginaspxrefpfdeliveredconfirm best regards bill strauss chief executive officer proflowerscom contact us 1800proflowers 18007763569 available 24 hours day 7 days week serve isv tokenproflowersted markowitzkdunpa0ggp3g tue 05 aug 2008 185047 0800 proflowers order delivered
phishing,legitimate,True,legitimate,"Fw: The Smell Of Rain!, and Because You're My Friend ; ) ----- Original Message ----- From: ""LOLFUN""  To:  Sent: Wednesday, October 24, 2001 8:40 AM Subject: The Smell Of Rain!, and Because You're My Friend ; ) > > > The LoLFun Newsletter ! > > NEW FUN PAGE LINKS ! > ______________________________________________________________________ > > The Smell Of Rain! > http://lolfun.com/funpages/smell_rain/index.cfm > AOL users click here to visit. > > > Fundraising Dinner > http://lolfun.com/funpages/fundraiser/index.cfm > AOL users click here to visit. > > > Save 50-70% on Term Life Insurance with e-term! > http://www.flowgo.com/page.cfm?a=9229 > AOL Link > > > Because You're My Friend > http://lolfun.com/funpages/my_friend/index.cfm > AOL users click here to visit. > > > Bad Days > http://lolfun.com/funpages/bad_days/index.cfm > AOL users click here to visit. > > > Apply for a Chase Platinum Credit Card and get a low intro APR* of 2.99% on purchases and balance transfers!! Apply at... > http://www.flowgo.com/page.cfm?a=9230 > AOL Link > > Don't Click Here! > http://lolfun.com/funpages/cool_site/index.cfm > AOL users click here to visit. > > > > Also check out some great Fun Pages from our friends .... > > > Harsh Words > http://cutestuf.com/inspiring/harshwords.html > AOL Link > > A Mother's Journey With Her Daughter > http://www.yourbabyphotos.com/funpages/momjourney.cfm > AOL Link > > Cracked Pot > http://www.blesstheday.com/categories/spiritual/cracked.cfm > AOL Link > > Missing A Silver Gravy Ladle > http://www.gotlaughs.com/funpages/ladle.cfm > AOL Link > > > Visit eDiets for your free diet profile! You have nothing to lose but those unwanted pounds! > http://www.flowgo.com/page.cfm?a=9231 > AOL Link > ______________________________________________________________________ > > > > > > LOLFUN is a FlowGo newsletter.  For more information on FlowGo or to unsubscribe from LOLFUN follow the links below: > > FlowGo > http://www.flowgo.com/ > > Privacy Policy > http://flowgo.com/privacy.html > > Unsubscribe > > http://www.flowgo.com/unsub.cfm?sid=1163430&u=-9083&l=96&m=10746 > > Unsu bscribe"
phishing,legitimate,True,legitimate,"FW: Natural Gas Prices Rebound as Heating Season Approaches - CERA Monthly Briefing                                   Note:  CERA's monthly briefing document on Natural Gas.  LB  If you are not registered with CERA, follow the instructions below to register:  1. 	Go to www.eprofile.cera.com  2.	Look for buttom called Open New Account; click on it.  3.	ID		enron 	Password	ravencall  4.	It will then prompt you to change your password, etc.  5.  	After you have registered you use this site: 	www.cera.com  6.  	You can get into their general site and into Client Services.  We have paid for all 	of the retainer services and some of the  specific studies.     -----Original Message----- From: webmaster@cera.com [mailto:webmaster@cera.com] Sent: Tuesday, October 16, 2001 9:03 PM To: clients@cera.com Subject: Natural Gas Prices Rebound as Heating Season Approaches - CERA Monthly Briefing     Title: Monthly Gas Briefing: A Shift Toward Winter 	 URL(s):	  http://www20.cera.com/eprofile?u=35&m=2748;   ***********************************************************************  NATURAL GAS PRICES REBOUND AS HEATING SEASON APPROACHES  Despite high storage levels, with heating season coming, the Henry Hub cash  market has bounced back from early October lows to levels near $2.40 per MMBtu.  However, weak market fundamentals, including a sluggish economy and increased  US and Canadian supplies, will mitigate the usual winter price rise. CERA  expects an average Henry Hub price of $2.35 in November.  *  Although inventories are close to record levels, storage pressures are  increasingly unlikely to drive cash markets down significantly this year.   *  Gas demand will average 14 percent lower than a year earlier; residential  and commercial sectors show a decline with a return to normal weather, while a  weak economy offsets the return of ammonia and dual-fuel loads in the  industrial sector.  *  Regional storage inventories and weak regional demand should keep upward  pressure off of regional differentials. The Northeast examines security issues  around LNG shipments.  **end**  Follow above URL for complete report (6 printed pages).        E-mail Category: Monthly Briefing                                   CERA Knowledge Area(s): North American Gas   *********************************************************************** *********************************************************************** CERA's Autumn 2001 Roundtable event dates and agendas  are now available at http://www20.cera.com/event ***********************************************************************   To make changes to your cera.com profile go to: http://www20.cera.com/client/updateaccount  Forgot your username and password? Go to: http://www20.cera.com/client/forgot  This electronic message and attachments, if any, contain information  from Cambridge Energy Research Associates, Inc. (CERA) which is  confidential and may be privileged. Unauthorized disclosure, copying,  distribution or use of the contents of this message or any attachments,  in whole or in part, is strictly prohibited. Terms of Use: http://www20.cera.com/tos Questions/Comments: webmaster@cera.com Copyright 2001. Cambridge Energy Research Associates"
phishing,legitimate,True,legitimate,"Confirm your e-mail address for Windows Live ID Hello, binbin@gvc.ceas-challenge.cc.  Thank you for signing up for a Windows Live ID. Please follow the instructions below to confirm that you signed up for this account, or to cancel the account if you did not sign up.  CONFIRM ACCOUNT To help prevent unauthorized account creation, we need you to confirm your e-mail address. We will use this e-mail address to send you important messages about your account. Also, some Windows Live ID sites and services may require a confirmed e-mail address.  To confirm this e-mail address, select and copy the following link. Open a browser and paste the link in the address bar. Press Enter or Return on your keyboard and follow the instructions that display.  https://accountservices.msn.com/EmailPage.srf?emailid=3d140f99f73327d4&ed=B2QnEmV6dPoZh70k25BKi3j03SxYF04ZUaBKBdnqmDVOlPapbY/WFsxGXeRj&lc=1033&urlnum=0   CANCEL ACCOUNT  If you didn't sign up for the account with this e-mail address and want to cancel the account, select and copy the following link. Open a browser and paste the link in the address bar. Press Enter or Return on your keyboard and follow the instructions that display.  https://accountservices.msn.com/EmailPage.srf?emailid=3d140f99f73327d4&ed=B2QnEmV6dPoZh70k25BKi3j03SxYF04ZUaBKBdnqmDVOlPapbY/WFsxGXeRj&lc=1033&urlnum=1  IMPORTANT  To help keep your personal information safe, Microsoft recommends that you never enter your credentials (e-mail and password) at a site you reached by clicking a link in an email. Instead of clicking the link, copy the address and paste it into the address bar in your web browser. While we may send e-mail that contains links, the links are provided for convenience only.   Windows Live ID is committed to protecting your privacy. We encourage you to review the Privacy Statement at https://accountservices.passport.net/PPPrivacyStatement.srf?lc=1033.  For more information, go to the Windows Live ID home page at https://accountservices.passport.net/ppnetworkhome.srf?lc=1033.  To request more help, contact Customer Support at https://accountservices.passport.net/CustomerSupport.srf?lc=1033.   Thank you,  Windows Live ID Customer Support  NOTE: Please do not reply to this message, which was sent from an unmonitored e-mail address. Mail sent to this address cannot be answered."
phishing,legitimate,True,legitimate,"agon: Dictionary.com Word of the Day   /-=-=-=-=-=-=-=-=-=-=-=--=-=-=-=-=-=-=-=-=-=-=-=-=-\\  Earn your I.T. Degree Today!  IT professionals are in high demand. Earn your degree now and join this growing profession.  Click here for more information!  http://lists.lexico.com/t/9972547/5491332/359/0/  \\-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-/    Word of the Day for Wednesday, June 20, 2007  agon \\AH-gahn; ah-GOHN\\, noun:  A struggle or contest; conflict; especially between the protagonist and antagonist in a literary work.   Conflicts about moral claims are part of what it means to be  human, and a political ideal stripped of sentimentality and the  utopian temptation is one committed to the notion that political  life is a permanent agon between clashing, even incompatible  goods.   -- Jean Bethke Elshtain, Real Politics     It is the irresolvable love-hate agon between men and women that  drives all cultures.   -- Lawrence Osborne, ""False goddess"", Salon, June 28, 2000     Almost every poem Auden wrote in the weeks before and after his  arrival in New York portrayed the agon of an artist in combat  with his gift.   -- Edward Mendelson, Later Auden    -------------------------------------------------------------------  Agon comes from Greek agon, ""a struggle or contest."" It is related to agony.  Dictionary.com Entry and Pronunciation for agon   Note: Audio pronunciation available only to Premium members. To learn more about the benefits of Premium membership, visit our site:   Yesterday's Word:   Previous Words:   Help:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  /-=-=-=-=-=-=-=-=-=-=-=--=-=-=-=-=-=-=-=-=-=-=-=-=-\\  Earn your I.T. Degree Today!  IT professionals are in high demand. Earn your degree now and join this growing profession.  Click here for more information!  http://lists.lexico.com/t/9972547/5491332/359/0/  \\-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-/   What's another word for thesaurus? Enrich your vocabulary at Thesaurus.com: http://www.thesaurus.com/  _._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._  You are currently subscribed to Dictionary.com Word of the Day as: ktwarwic@speedy.uwaterloo.ca  To subscribe to the list by email, send a blank message to: join-wordoftheday@lists.lexico.com  To unsubscribe via email, send a blank message to: leave-9972547-5491332K@lists.lexico.com  Subscriptions can be turned on and off from the Web at http://www.dictionary.com/wordoftheday/list/  Dictionary.com Word of the Day http://www.dictionary.com/wordoftheday/  (C) 2007 by Lexico Publishing Group, LLC. 65 Pine Ave, #319 Long Beach, CA 90802"
phishing,legitimate,True,legitimate,"URGENT Enron Kids - Christmas Hi everyone,  There are oodles of Kids who are not being adopted.  Please reach as deep into your pockets as you can so that we can perhaps adopt a second Kid.  What we will be providing them has been reduced to get more people interested in assisting.   Now, the Kids will not get a new pair of shoes or coat.    Some of you have already generously contributed.  Thank you!!  Some of you have adopted a Kid all by yourself.   Fabulous!!  Please give your contribution to Ruth or me.  The shopping will be handled for you.  Thanks,   Ruth and Iris"
phishing,legitimate,True,legitimate,"travel contest - - xms web expense report visit our information web site at http : / / xmsap . enron . com , to enter a contest to win two tickets on continental airlines compliments of travel agency in the park simply logon to the site , find the names of the five icons on the xmsap web page , make a list , and send it via e - mail to andy zabriskie , accounts payable manager . the travel agency in the park on - site representative will draw a name from those submitting correct answers . the contest ends friday , november 10 th . the drawing will take place wednesday , november 15 th - - just in time to make those reservations for a holiday ski trip ! tip : we were able to load 80 % of the domestic employees based on their hr profile information . logon id : your ehronline logon ( alternatively , your first initial and last name ) . password : enron ( case - sensitive - - be certain to change your password the first time you long on ) . if you forgot your "" p "" number for your hr eworkplace log on , call the resolution center , 713 - 853 - 1411 and ask them to check your xms logon id for you , 713 - 853 - 1411 . if you are a new employee or you are unable to logon as instructed above ( one of those we could not load from hr ) , submit an erequest through the it central web page ( hhtp : / / itcentral . enron . com )"
phishing,legitimate,True,legitimate,"introducing the new iijournals online ! institutional investor journals are now published online ! dear subscriber , your institutional investor journals subscription now includes free access to a full - text website . visit www . iijournals . com and log onto the new iijournals homepage - - from there you can go to any of the journal specific sites . you can logon today with the following account information . userid : 13417514 password : 13417514 new site features at http : / / www . iijournals . com : - read the full - text of the current issue online before the paper edition reaches your mailbox . - use a keyword search engine to search through the entire listing of iijournals abstracts . - access online any article that has been published since january 1999 . - update your personal information , change your mailing address , or sample other institutional investor journals . to read full - text articles : before accessing the full - text of articles on any institutional investor journals web site , you need to install adobe acrobat 4 . 0 and fileopen . this is a one - time process and should take only a few minutes . please visit our "" how to read articles "" page on the website . click here to link : http : / / www . iijournals . com / common / readarticles . asp we hope you enjoy the new website . if you have any additional questions , comments , or suggestions about the website , please email info @ iijournals . com or phone ( 212 ) 224 - 3664 . sincerely , allison adams publisher http : / / www . iijournals . com"
legitimate,phishing,True,phishing,"Credit & Collections for Utilities  July 22-23, Chicago Credit & Collections for Utilities  July 22 - 23, 200-urlnbsp;  The Drake Hotel  Chicago, IL Click Here To Download A Complete Conference Brochure  	 Dear Energy Professional Attend CBI's timely ""Credit & Collections for Utilities"" conference to gain insights on how to take control of revenue recovery opportunities. Doing so can help you to operate your credit and collections operations with lower costs, increased returns and high levels of customer satisfaction.	 ""CBI's conference represents a very attractive package of topics and speakers critical to helping today's utilities overcome their credit and collections challenges. I look forward to attending""  W.T. Pugh, Director, Billing & Collection Operations, AEP    	 Georgia Power Tracks commercial and industrial clients' credit ratings to react to bankruptcies faster  Allegheny Power Benchmarks against industry standards and designs operational methods to achieve its revenue goals BC Hydro Creates a win-win situation using advanced software to manage its multiple outsourced collection agencies PECO Energy Sells off delinquent accounts to collection agencies to increase revenues Commonwealth Edison Controls its debt and decreases field costs by prioritizing cut-out efforts utilizing risk scoring Duke Power Incorporates communication from front-line back into credit and collection data Wisconsin Electric-Wisconsin Gas Implements aggressive collections procedures while maintaining respectful relationships with account holders Duke Power Ensures the most profitable returns through close management of its collection agencies  FirstEnergy In the aftermath of its merger, consolidated its best credit methods for improved revenue control ratings to react to bankruptcies faster Illinois Power Boosts collection efforts by using a predictive dialer to proactively contact customers prior to disconnection Potomac Electric Power Company (PEPCO) Launched a multi-disciplinary review to curb revenue loss by tightening key business processes Salt River Project Implemented a prepay program that reduces bad debt, improves customer satisfaction and gains customer acceptance TECO Energy Creates new credit and payment processes in response to its most aggressive bad debt recovery goal in history  CINERGY Outsources credit calls to provide a consistent and cost competitive alternative to in-house collections	    	 #1: Consumer Credit Scores Powerful Tools to Evaluate, Monitor and Manage Your Accounts for Maximum Revenue  #2: Selling Off Accounts Manage the Process from Disconnect to Write Off    	 Click Here To Download A Complete Conference Brochure 	  This email was sent to chris.germany@enron.com, by PowerMarketers.com .  Visit our Subscription Center to edit  your interests or unsubscribe .  View our privacy policy ."
phishing,legitimate,True,legitimate,urgent sec disclosure document 8 pm version attached latest disclosure document please get comments working team 9 00 pm 3328 thanks
legitimate,phishing,True,phishing,daily top 10 sichtlic_199332bjfundscom daily top 10 cnncom top videos stories aug 1 2008 358 pm edt top 10 videos 1 montauk monster httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731moosmontaukmonstercnn devil dog turtle montauk monster cnns jeanne moos asks thing 2 racy photos toddlers mom httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080731ngracyphotoscnn 3 news absurd episode 54 httpwwwcnncomvideopartnersemailindexhtmlurlvideopodcastsabsurdsite20080801notaepisode54cnn 4 police beating dispute httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731levspolicevideocnn 5 mom pleads girls return httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801hillbossreighpleacnn 6 defendant fakes heart attack httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801dntfakeheartattackmxfwhio 7 killer carried victims head httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080731natpkgcanbusdecapitationctv 8 murder confession recanted httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080801blakebrazilteenmurderitn 9 anthrax suspects home httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080801vondrbruceivinshomecnn 10 hecklers interrupt obama talk httpwwwcnncomvideopartnersemailindexhtmlurlvideopolitics20080801sotflobamaprotestersbaynews9 top 10 stories 1 suspect beheading identified httpwwwcnncom2008worldamericas0801canadabeheadingindexhtml canadian police say vince weiguang li 40 edmonton charged seconddegree murder beheading man bus 2 judge taken last jena 6 cases httpwwwcnncom2008crime0801jena6appealindexhtml 3 people mag gets pittjolie pix httpwwwcnncom2008showbizmovies0801brangelinaphotosapindexhtml 4 attack toronto called racial httpwwwcnncom2008worldamericas0801canadaattackapindexhtml 5 ireporters unusual names httpwwwcnncom2008living0801unusualnamesirptindexhtml 6 mother pleads childs return httpwwwcnncom2008crime0801rockefellerkidnappingindexhtml 7 karadzic made deal us httpwwwcnncom2008worldeurope0801karadzictrialindexhtml 8 suspect arrested swim killings httpwwwcnncom2008crime0801wisconsinshootingapindexhtml 9 anthrax suspect apparent suicide httpwwwcnncom2008crime0801anthraxdeathindexhtml 10 mccain obama criticism fair httpwwwcnncom2008politics0801campaignwrapindexhtml cnn trusted name news cable news network lp lllp one cnn center atlanta georgia 30303 2008 cable news network lp lllp time warner company rights reserved please send comments suggestions going httpwwwcnncomfeedback read privacy guidelines going httpwwwcnncomprivacyhtml agreed receive email cnncom result cnncom preference settings manage settings go httpwwwcnncomlinktobnmanagehtml unsubscribe daily top 10 go httpcgicnncommclikeemail2335gvcceaschallengecclcnndailytop10 tue 05 aug 2008 142654 0500 cnncom daily top 10
phishing,legitimate,True,legitimate,urgent deadline rsvp jan 22 nd invitation 2001 energy finance conference feb 22 23 2001 university texas austin thanks vince members group get e mail please forward school called yesterday said one enron taking advantage conference thanks karen
