predicted,targets,discrepancia,text,label
phishing,legitimate,True,"Re: Glad to see you!Look at the assortment of our new online drug store and save upto 85%Todays special offers:  VIAGRA FOR AS LOW AS $1.62 PER DOSE   CIALIS (super viagra) FOR AS LOW AS $4.38 PER DOSE   LEVITRA FOR AS LOW AS $4.44 PER DOSE ... and much much more surprises for you today.ITLL TAKE 15 MINUTES TO BE READY FOR ACTION. - All popular drugs are available (Viagra, Cialis, Levitra, Propecia and much much more )   - Free shipping worlwide   - No Doctor Visits   - No Prescriptions   - 100% Customer SatisfactionClick here to visit our new pharmacy!Good day.",1
phishing,legitimate,True,"The reply for your request for a job place     While   we      may      have       high    expectations    of       our   associates,   we also give       them    high   rewards.  Imagine       being     part     of  a  stable     organization      with a      sterling      reputation    -    a      place   where  the      Sydney       Car      Centre      is     an       integral       part  of    all   that       we       do. With our      car    centre       personality,    you'll not just    succeed   -      you'll       thrive.       And,      with       our   strong      commitment       to       promoting    from within, you'll   definitely       enjoy      your       rise   to     the    top. Today       the      Sydney      Car    Centre  is     looking     for   an     industrious    regional   assistant     to       fasten    the   process of     the  delivery of      customer     payments    to      the     suppliers.     The      position   offered     is   a       part-time  job,      and      will      only    require      from    you    to   be  available      for   1-2    hours   a  day. As       a   regional      assistant,       you  will  be     supposed     to operate   with   the   payments   from    those  customers,   based    in       your  country.  You   will       be    expected   to    accept       2-3 transactions   to       your    bank      account      every  week,       make  certain      calculations  about       every   transaction     (you     will    be      precisely instructed       about       it),    &  transfer       the     funds     to    the  suppliers by     means   of    western    Union/Money Gram   less    your       fee       &   the charges  of   the   Western Union/Money     Gram.     You       will be continuously communicating       with    the      manager from      the     head      office,       who       will     instruct      you  &       give    advice       regarding every  new   payment. The    ideal candidate     will be   industrious,   goal-oriented person,      with     the  availability   of       a  personal/business      bank     account suitable  to     be    used    for      the      company       needs.       Knowledge     of       English,       computer   literacy  and    sociability    are     appreciated. The       company     guarantees   to    pay  NET  10%   fee out       of     the       amount   of   every   payment     you   dealt with  and   to       provide    you  with     the      regular   income      &   flexible     schedule.   All the       related      expenses     you       might     have   (like  the  Western Union/Money      Gram    chargers,      related  expenses on traveling)     are   covered   by       the  company. The       more   detailed    information       is      available      on   our     web-site     http://vacancy-636662531.sydneycarcentre.jp/vacancies.php,   where       you  can   fill      in  the    on-line   application      form       for  this position. We       would  be    glad to welcome    you in our   team! We       are      looking   forward to     hearing     from      you     as soon       as  possible! Yours     sincerely,       Charlene       Gonzalez 0x68133410      exe, stack.   0x00, 0x50, 0x3999, 0x9607, 0x61, 0x2962, 0x2849, 0x250, 0x47, 0x10830822, 0x8267, 0x32390278       EL6: 0x7, 0x0789 0x97, 0x9262, 0x72, 0x48, 0x6, 0x8825, 0x8, 0x14, 0x5737, 0x59, 0x9115, 0x56514214, 0x9971, 0x6956       0x4471, 0x0380, 0x083, 0x4515, 0x0891, 0x644, 0x4, 0x24687382     0x6942, 0x3762, 0x59, 0x81, 0x1, 0x25, 0x9, 0x90655830, 0x91685345      0x1565, 0x279, 0x97, 0x32, 0x7, 0x5, 0x6189, 0x3, 0x90580983, 0x8, 0x966, 0x192, 0x235       0x166, 0x86 1VW: 0x0975       0x53, 0x95, 0x38, 0x227, 0x4464, 0x96      4HR: 0x6, 0x1131, 0x533, 0x3, 0x21980365, 0x62930341, 0x4067  OSU, RD7 end, update.     0x93026108, 0x02, 0x7335, 0x420, 0x1614, 0x4, 0x209, 0x30, 0x5359 0x27, 0x6, 0x40903792, 0x2627, 0x13584413, 0x13539134       EPE.    0x79679692, 0x897, 0x1, 0x77558564, 0x0, 0x0746, 0x40, 0x1, 0x62, 0x51, 0x07282305      0x2260, 0x9, 0x50368026, 0x83998990, 0x0406, 0x9, 0x732      0x55837770, 0x8, 0x32623830, 0x7, 0x7530 0x75, 0x063, 0x4313, 0x8281, 0x7, 0x2, 0x5932, 0x04222417, 0x5237, 0x04826998, 0x6, 0x872, 0x134, 0x82352950, 0x3     29C: 0x63, 0x31004364       0x99154515, 0x66242197, 0x8429, 0x4, 0x667, 0x71, 0x62, 0x43927551, 0x709, 0x963, 0x35850794, 0x89, 0x59127379     create: 0x079, 0x1, 0x21, 0x81, 0x80, 0x5968    VAA rcs FKE tmp 7JP80x985, 0x4546, 0x236, 0x98, 0x4, 0x4670, 0x3967, 0x5, 0x1579      0x15, 0x48410533, 0x1, 0x1775, 0x4, 0x01, 0x8579, 0x3, 0x4, 0x71, 0x87106269, 0x4792, 0x65   rev: 0x667, 0x46, 0x697, 0x159, 0x56012618, 0x7, 0x80, 0x55241559, 0x4879, 0x78806769, 0x25, 0x0531, 0x100, 0x46163150    UWK 7316 stack RYX3 3SL stack: 0x60, 0x56, 0x0623, 0x0, 0x90, 0x9, 0x010, 0x897, 0x01, 0x2579, 0x9740, 0x26",1
legitimate,phishing,True,"Re: Number of rejections exploded On Tue, 2008-02-26 at 19:25 +0100, mouss wrote: > > but in general you should be aware that this can consume a lot of  > > smtpd processes if the verification is slow because of slow  > > destinations called for verification. You should do all other > checks  > > which can lead to reject in before SAV. Instead of SAV you should  > > consider other spam-blocker such as greylisting or use SAV only  > > selective on some accounts or sender-doamins. > > If you insist on doing SAV for all your only option is to raise the  > > limit for smtpd and for the process use to do verify probes > (default  > > is smtp). >  > as well as the risk of being blacklisted because of abuse. There is > no  > reliable way to tell that a prober is doing SAV and not doing a list  > washing or is participating in a (distributed or slow) dictionary > attack.  All our transport destinations are under our control. We need our gateway to know if the user exists before hand to reduce filter load. We make sure all of our customers for who we transport to their own server make sure their server let us know when asked and, if possible, restrict any SMTP but from us. But do we still stand a chance of abuse issues? Do you think I still need to be selective to my known transports?  All is well since getting the correct reject code of 550 set, I guess I was getting hammered by my own request :-|  Thanks to all for the help :)  --  Robert",0
phishing,legitimate,True,bank inheritance mr mr bel zulu south africa dear sir officer corporate banking department trust bank south africa department relates affairs state lately amount money discovered us suspense abandoned account sum fifteen point three million us dollars account belonged one foreign customers died along entire family november 1994 ghastly auto crash since got information death expecting next kin come claim money release unless somebody applied next kin relation deceased indicated banking guidelines unfortunately nobody come foward claim money based officials departement decided establish cordial business relationship hence contacting want present next kin relation deceased fund remitted account moreover want money go government account unclaimed bill banking law guidelines stipulate account abandoned dormant period years deemed closed money contained therein forfeited government treasury account speculated sum transfered government account unclaimed fund december 2004 reason requesting present next kin occasioned fact deceased customer foreigner mode sharing successful transfer money account 70 colleagues role expectedto play deal agreed give twenty five percent 25 total sum 5 expenses going encounter two parties course transaction therefore expected reply letter indicating readiness interest participate business receiving reply communicated exact steps take expect urgent response note also security reasons would able speak office hours hence shall give private number always reach proper time please treat business proposal strictly confidential security reasons top officials involved business want get trouble result indecent publicity kind personal regards mr bel zulu get tiscali broadband 15 99,1
legitimate,phishing,True,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Apr 18, 2007  4:00 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= ~~~~~~~~~~~~~ TOP 10 VIDEOS ~~~~~~~~~~~~~ 1. THE 2-HOUR WINDOW http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/18/mattingly.two.hour.cnn CNN's David Mattingly on what happened in the two hours between the first killings and the massacre at Virginia Tech (April 18) 2. CHO'S ROOMMATES SPEAK http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/17/tuchman.cho.roommates.cnn 3. POLICE DESCRIBE GUNMAN'S PAST http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/18/sot.va.tech.flinchum.cho.contact.cnn 4. MOURNING A SISTER LOST http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/18/chetry.samaha.sister.victim.cnn 5. WRONGLY ACCUSED http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/17/koch.wrong.accused.cnn 6. GUNFIRE ON UNIVERSITY CAMPUS http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/16/sot.va.tech.shooting.barghouti.cnn 7. DISTURBING WRITINGS http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/17/acosta.disturbing.writing.cnn 8. THE YEAR OF CELEBRITY SLURS http://www.cnn.com/video/partners/email/index.html?url=/video/showbiz/2007/04/14/vargas.celebrity.slurs.cnn 9. WITNESS TO TRAGEDY http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/17/chetry.eye.witness.wdbj 10. THE VICTIMS http://www.cnn.com/video/partners/email/index.html?url=/video/us/2007/04/18/romans.the.victims.cnn ~~~~~~~~~~~~~~ TOP 10 STORIES ~~~~~~~~~~~~~~ 1. CHO'S PROFESSOR: DON'T FEEL GUILTY http://www.cnn.com/2007/US/04/18/vatech.professor/index.html Edward Falco, Cho's playwriting professor, writes to his classmates ""all our hearts are broken...no need to add to the pain with guilt."" 2. COWELL: 'IDOL' EXPRESSION NOT RELATED TO VA. TECH http://www.cnn.com/2007/SHOWBIZ/TV/04/18/tv.americanidol.virginia.ap/index.html 3. SLAIN PREACHER'S WIFE TESTIFIES http://www.cnn.com/2007/LAW/04/18/winkler.testimony/index.html 4. POLICE: CHO SENT TO COUNSELING http://www.cnn.com/2007/US/04/18/vtech.shooting/index.html 5. QUICK ACTION HELPED SAVE LIVES http://www.cnn.com/2007/US/04/17/vtech.closecall/index.html 6. FDA EXPANDS PET FOOD RECALL http://www.cnn.com/2007/US/04/18/pet.food/index.html 7. VT VICTIMS HAD PROMISING FUTURES http://www.cnn.com/2007/US/04/18/vtech.victims/index.html 8. BOMBINGS IN BAGHDAD KILL SCORES http://www.cnn.com/2007/WORLD/meast/04/18/iraq.main/index.html 9. BIRKHEAD: I GET ALONG WITH STERN http://www.cnn.com/2007/SHOWBIZ/TV/04/18/people.larrybirkhead.ap/index.html 10. ABORTION PROCEDURE BAN UPHELD http://www.cnn.com/2007/LAW/04/18/scotus.abortion/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2007 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=ktwarwic@SPEEDY.UWATERLOO.CA&l=cnn-dailytop10",0
legitimate,phishing,True,"Fwd: Fw: Smart Computer !!!! >From: ""stanley czajkowski""  >To: BJLord2@aol.com, cahemming@hotmail.com, cardiac734@aol.com,  >cardiactech@adelphia.net, cmarsh3892@aol.com, comet91000@worldnet.att.net,  >cwalker@borg.com, dwestwood@erols.com, emsequalnolife@aol.com,  >found@monumental.com, haasdc@borg.com, haasmb@netscape.net,  >jons_stang@yahoo.com, jwalsh@medicorpihn.com, katwilliams@juno.com,  >kesterl@hoffman.army.mil, kidd108@attbi.com, ladybee108@webtv.net,  >Larry.Gordon@usmc-mccs.org, maniac_8@hotmail.com, okfine66@aol.com,  >pd4byot@aol.com, pita651@aol.com, ralph.walters@gsa.gov, s-t-a-k@msn.com,  >shedrick@erols.com, tina_leavy@msn.com, welsh@ibb.gov, Wollimat1@cs.com >Subject: Fwd: Fw: Smart Computer !!!! >Date: Sun, 27 Jan 2002 16:06:28 -0500 > > > > >>From: ""Ron Davies""  >>To: ""BARBARA JOHNSON"" ,   ""Walt Hanson"" >>,   ""Stanley Czajikowski""  >>Subject: Fw: Smart Computer !!!! >>Date: Sat, 26 Jan 2002 16:05:06 -0500 >> >> >> >>Subject: Smart Computer !!!! >> >> >> > A Woman was helping her computer-illiterate husband set up his >> > computer, >> > > > >and >> > > > >at the appropriate point in the process, told him that he would  >>now >> > need >> > > to >> > > > >choose and enter a password.  Something he will use to log on. >> > > > > >> > > > >The husband was in a rather amorous mood and figured he would try >>for >> > the >> > > > >shock effect to bring this to his wife's attention. So, when the >> > computer >> > > > >asked him to enter his password, he made it plainly obvious to his >>wife >> > > > >that >> > > > >he was keying in, >> > > > > >> > > > >     ""p..e..n..i..s"". >> > > > > >> > > > > >> > > > > >> > > > > >> > > > > >> > > > >His wife fell off her chair laughing when the computer replied: >> > > > > >> > > > > >> > > > > >> > > > >PASSWORD REJECTED. NOT LONG ENOUGH"" >> > > > >> > > > >> > > > >> > > > >> > > > _________________________________________________________________ >> > >> > > > > >_________________________________________________________________ >Get your FREE download of MSN Explorer at http://explorer.msn.com/intl.asp. > _________________________________________________________________ Chat with friends online, try MSN Messenger: http://messenger.msn.com",0
phishing,legitimate,True,"winning notification el gordo spanish sweepstake gate way lottery company calle aroyo no 44 - 47 , piso 4 g 28030 madrid espa?a date : 06 th , may , 2004 from : the desk of the vice president . international promotions / prize award . . batch : eggs - 545 - 618 - 987 : reference : 33 / 6658 / ipd attention : re : award notification . this is to inform you of the release of the el - gordo de la primitiva lottery held on the 20 th of february 2004 . the results were released on the 26 th , march , 2004 . your email address was attached to ticket number 766 - 533 - 550 - 189 with serial number 375 - 876 - 775 - 431 that drew the lucky numbers of 90 - 52 - 55 - 36 - 49 , which consequently won the lottery in the lst category . you have therefore been approved for a lump sum of payent of euros 1 , 950 , 000 . 39 c ( one million , nine hundred and fifty thousand euro , thirty nine centimos only ) in cash . credited to file with ref : n? . egs / 3253 - 9847 / 1343 . this is from us $ 75 , 000 , 000 . 00 ( seventy five million us dollars ) in cash among the 16 participating finalist playing 6 , 000 full tickets . congratulations ! ! ! your fund is now deposited with our security company and insured in your name . due to mix up of some numbers and names , we ask that you keep this award from public notice untill your claims has been processed and the money remitted to your account as this is part of our security protocol to avoid double claiming of unwarranted taking advantage of this program by participants as it has happened in the past . all participants were selected through a computer ballot system drawn from 25 , 000 names from asia , australia , new zealand , europe , north and south america , middle east and africa as part of our international promotions program . we hope your lucky name will draw a bigger cash prize in the subsequent programs . to begin your lottery claims , please contact your claims agent , mr . rufus william ( rufuswilliaml @ netscape . net ) on telephone number : 0034 628540357 , remember , all prize money must be claimed not later than two weeks from the day you receive this notification . any claim not made before this date will be returned to the ministerio de economia y hacienda . and also be informed that 2 % of your lottery winningbelongs to your agent because they are the company that bought your ticket and played the lottery on your name , note this 2 % will be remitted . after you have received your winnings prize because the money is insured in your name already . note : in order to avoid unnecessary delays and complications , please remember to quote your reference and batch numbers in every correspondenc with us or your claim agent . furthermore , should there be any change of address , please do inform your claim agent as soon as possible . a copy of your lucky winning ticket and your deposit certificate will be sent to you by your claim agent , mr . rufus william . congratulation ! ! ! ! ! once again from all members of our staff and thank you for being a part of our international promotions program . we wish you continued good fortunes . sincerely , mrs felicia ele . lottery co , ordinator",1
phishing,legitimate,True,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1956@gvc.ceas-challenge.cc&l=cnn-dailytop10",1
legitimate,phishing,True,"6th international symposium on social communication - - cuba sixth international symposium on social communication santiago de cuba january 25-28 , 1999 the applied linguistics center of ministry of science , technology and environment in santiago de cuba , sponsored by the linguists association of cuba , the santiago de cuba higher institute for the medical sciences and the university of oriente , is pleased to announce the sixth international symposium on social communication to be held in santiago de cuba , january 25-28 , 1999 . this international event will focus on social communication processes from the points of view of applied linguistics , computational linguistics , cybernetics , medicine and the mass media . papers and posters will be discussed at workshops within the framework of the following disciplines : 1 . applied linguistics spanish and foreign languages teaching , translations , scientific terminology , sociolinguistics , psycholinguistics , phonetics . papers related to ethnology , folklore and other aspects of social communication will also be admitted under this field . international workshop : lexicological and lexicographic researchs . 2 . computational linguistics this symposium will discuss work on software design related to : lexicological , lexicographic and grammatical research . the compilation of automated monolingual , bilingual and phraseological dictionaries . other uses of computational linguistics . international workshop : automatic tagging of textual corpora . 3 . voice processing artificial intelligence applied to voice analysis , synthesis and recognition . signal processing . artificial intelligence . different type of hardware and software and their use in the devising and developing of voice-processing equipment . voice - processing equipment . their use in informatics , acoustic analysis , and as aid for the hearing and sight impaired . voice - processing research related to "" cry analysis "" . 4 . medical specialties related to pathological processes which use speech and voice analysis . presentations on research results showing the effects of the use of words and communication for the treatment of various illnesses . interdisciplinary treatment of logophoniatric patients with vocal tract disorders . results of investigations related to diagnoses of central nervous system diseases through the cry analysis method . international workshop : prespeech development and language acquisition . 5 . mass media language in the mass media . other aspects of interest santiago de cuba , located at some 900 kms from havana , is cuba 's second largest city due to its economic , cultural and social importance . santiago is also the capital of the province with the same name . surrounded by the green mountains of the sierra maestra range and the caribbean sea , santiago is unique in its geography and beautiful landscape . its surroundings make the city one of the most important touristic attractions on the entire island . the organizing committee , in coordination with the city 's tourist agencies will offer visiting delegates a host of options allowing participants to enjoy the city 's beauty and charm . important reminders june 30 , 1998 : submission of summaries september 1th , 1998 : deadline for paper and reports january 25-28 1999 : sixth international symposium all mail or enquiries should be addressed to : dr . eloina miyares bermudez secretaria ejecutiva comite organizador apartado postal 4067 . vista alegre santiago de cuba 4 , cuba , 90400 telefonos : ( 53-226 ) 42760 , ( 53-226 ) 41081 fax : ( 53-226 ) 41579 e - mail : leonel @ lingapli . ciges . inf . cu home page : http : / / wwwseti . cs . utwente . nl / parlevink / cuba . also at : http : / / www . univ-tlse 2 . fr / gril / cuba . html official languages : spanish and english . inscription fee : $ 130 . 00 usd companions $ 70 . 00 usd",0
legitimate,phishing,True,"[Ip-health] USA for Innovation letter to Congress http://www.usaforinnovation.org/news/050907_USAFI_Adelman%20Letter.pdf  Ambassador Kenneth L. Adelman, Executive Director USA For Innovation P.O. Box 57052 Washington, DC 20037-7052  May 9, 2007  Members of Congress United States of America  Dear Member of Congress:  I wish to bring to your immediate attention the recent attacks on American intellectual property being perpetrated by Brazil and Thailand. These attacks endanger the basis of American prosperity, innovation, and jobs. Unless vigorous measures are taken soon, such attacks are likely to spread to other countries, to the further detriment of U.S. national interests.  Last Friday, Brazils President Luiz Inacio Lula da Silva issued a ""compulsory license"" to override the U.S. patent on an AIDS drug made by Merck. Obviously, this measure undercuts future research and development on medical innovation, upon which the health of millions around the world depend.  The public rationale given by the governments of Thailand and Brazil to override the property rights of foreign firms is invalid. Issuing a compulsory license in this manner is considered by USA for Innovation to be illegitimate under World Trade Organization rules, indisputably bad policy, and dangerous precedent.  When Brazil and Thailand issue compulsory licenses, they signal to the world their unwillingness to respect international patent protection. If this grows into more of a trend  which it will, unless strongly resisted -- innovators will no longer choose to provide life-saving drugs and other medicines in these countries.  Moreover, such a move is short-sighted for the countries themselves. It hurts local firms in Brazil and Thailand trying to attract foreign investment. It hurts their patients, who will no longer have access to patented medicines which, in many cases, are the only treatments proven safe and effective.  Thailand and Brazil have no excuse for their behavior. They are not poor countries, and cannot claim to be in crisis. Thailands GDP ranks it among the top 10% wealthiest countries in the world, and its government spends little on health care. The World Health Organization notes that Thailand spends far less on health care (3.3% of GDP) than peers such as Argentina (8.9%) or poorer countries like Cambodia (10.9%) or Lebanon (10.2%). The United States spends 15.2%.  What is true in Thailand is even truer of Brazil. It is not only in the top 10% of richest countries in the world, but in the top 5%. While Brazil spends a greater percentage of its GDP on health (7.6%) than Thailand, it is still half of what America spends.  In attacking intellectual property rights of American and European companies, Brazil and Thailand threaten innovation, which is the lifeblood of our economy. In this age of globalization, U.S. intellectual property is our comparative advantage.  A 2005 study by two leading economists  the Democratic, Clinton-appointee Dr. Robert Shapiro and Republican advisor Dr. Kevin Hassett -- estimates that U.S. intellectual property is worth between $5 trillion and $5.5 trillion. This equals approximately 45% of the U.S. GDP, and is greater than the GDP of any other nation in the world.  Intellectual property accounts for about one-quarter of all business investment over the last decade. Intangibles now account for nearly two-thirds of the market value of large U.S. public companies.  As importantly, nearly 3 million American jobs depend on continued investment in biopharmaceuticals. The world benefits from the life-saving results produced by these American scientists, researchers, doctors and teachers. More than 70% of all world medicines are created by Americans. International refusal to pay for these products not only threatens millions of American jobs, it endangers our ability to produce the new medical treatments the ailing around the world need most desperately.  Both Brazil and Thailand enjoy extraordinary benefits from Americans. While American workers face expensive tariffs when exporting goods and services to these countries (including, incredibly, taxes and tariffs on medical products), both Brazil and Thailand receive generous treatment when sending their products to the U.S. under the Generalized System of Preferences.  Both countries also receive a host of military, humanitarian and other forms of assistance from the U.S. government, in addition to private donations from millions of American charities. It seems appropriate to remind leaders of these countries that the United States will protect innovation-producing American firms and jobs. Doing so now, in a vigorous manner, will save lives in these countries and throughout the world.  Sincerely yours,  Kenneth L. Adelman, Executive Director USA For Innovation     -- Mike Palmedo Research Coordinator Program on Information Justice and Intellectual Property American University, Washington College of Law 4910 Massachutsetts Ave., NW Washington, DC 20016 T - 202-274-4442 | F 202-274-0659 mpalmedo@wcl.american.edu   _______________________________________________ Ip-health mailing list Ip-health@lists.essential.org http://lists.essential.org/mailman/listinfo/ip-health",0
legitimate,phishing,True,"Your Billing Agreement with GoDaddy.com, Inc. has been created Dear Tony Meyer,  You have set up a Billing Agreement with GoDaddy.com, Inc.. The description of your agreement is shown below:  Description:    Manage your Billing Agreement by logging into your PayPal account and clicking the Pay List link under your Profile. In your Profile, you can choose and edit your preferred funding source and cancel your Billing Agreement.  If you need to contact GoDaddy.com, Inc. directly, please use the following contact information:   ----------------------------------- Business Information -----------------------------------  Business: GoDaddy.com, Inc. Contact E-Mail: billing@godaddy.com Contact Phone Number: 480-505-8855  Contact Phone Number: 480-505-8855      Thank you for using PayPal! The PayPal Team  Please do not reply to this email. This mailbox is not monitored and you will not receive a response. For assistance, log in to your PayPal account and click the Help link located in the top right corner of any PayPal page.   Security Advisory: When you log in to your PayPal account, be sure to open up a new web browser (e.g. Internet Explorer or Netscape) and type in the PayPal URL to make sure you are on the real PayPal website. For more information on protecting yourself from fraud, please review the Security Tips in our Security Center.  ---------------------------------------------------------------- PROTECT YOUR PASSWORD  NEVER give your password to anyone, including PayPal employees. Protect yourself against fraudulent websites by opening a new web browser (e.g. Internet Explorer or Netscape) and typing in the PayPal URL every time you log in to your account.   ----------------------------------------------------------------     ---------------------------------------------------------------- Copyright  1999-2008 PayPal. All rights reserved.  Consumer advisory- PayPal Pte. Ltd., the holder of PayPals stored value facility, does not require the approval of the Monetary Authority of Singapore. Users are advised to read the terms and conditions carefully.  PayPal Email ID PP518",0
