predicted,targets,discrepancia,label,message
phishing,legitimate,True,legitimate,"On Fri, 2 Aug 2002, kevin lyda wrote:> On Fri, Aug 02, 2002 at 12:23:04PM +0100, Dermot Beirne wrote: > > I will be out of the office starting  02/08/2002 and will not return until > > 06/08/2002. > ... > > The information in this email is confidential and may be legally > [7+ line sig deleted] >  > an automated message to ilug.  one of those goofy confidentiality > signatures.  more then four lines in a sig.this is serious. the highly confidential information that dermot is out of the office has leaked! i think it would be best if we all email the ""Systems Manager"" as a matter of urgency. in lieu of an email address i suggest emailling all of postmaster, info, sales, hostmaster, webmaster, support and accounts (and any other address one can think of).now, considering the critical nature of this leak, if you do not  receive an adequate reply i think one would be duty bound to raise  the matter again, and again if needs be, until one gets a  satisfactory reply.also, i notice a lot of people on this lot who post from company  addresses do not have disclaimers on their emails. i would encourage  everyone in a professional position to raise the matter of  disclaimers internally and ensure that disclaimers are implemented  for company emails, stationary and phone systems.finally, the email-disclaimers advocacy site 	http://www.emaildisclaimers.com/may prove to be a useful resource. rather strangely one of the quotes  on the front-page of their site is:	'The disclaimers added to the end of emails are not legally  	binding, but it's always good practice to try and disclaim liability'	-- Michael Chissick, Head of Internet law at Field Fisher  	WaterhouseHowever, i suggest this quote, partly the initial part, be ignored and that other more favourable quotes (by self-aggrandising pundits^W^Wleading experts)  be heeded instead.  Also, there is a vicious rumour going round that a year or so ago a rather large company in the UK lost a court case where an employee sent out some kind of libellous email or somesuch despite the company having implemented email disclaimers. pay no heed to this - its just a rumour (http://www.weblaw.co.uk/artemail.htm).Anyway, please: Email exel.com!!!> kevinNB: This email is copyright 2002 Paul Jakma. By reading this email you agree to compensate me by paying me the sum of EUR200 - please contact the copyright author for further details on settling your fee. If you do not agree, please unread this email and delete this email immediately. Further, this email is copyright protected through the use of ASCII ROT-8 encryption. Circumvention of this digital copyright protection may be a criminal offense in certain jurisdictions.(and if it isnt in your jurisdiction, dont worry, the WIPO is working tirelessly to make sure it will be).regards, --  Paul Jakma	paul@clubi.ie	paul@jakma.org	Key ID: 64A2FF6A 	warning: do not ever send email to spam@dishone.st Fortune: ""At least they're ___________EXPERIENCED incompetents""--  Irish Linux Users' Group Social Events: social@linux.ie http://www.linux.ie/mailman/listinfo/social for (un)subscription information. List maintainer: listmaster@linux.ie"
phishing,legitimate,True,legitimate,"FW: Assignment and Assumption of Convertible book from ENA to ECT  Investments Marie, 	Per my contact at Morgan, It looks as though they cannot give me the new account #'s for Convertible until movement of Convertible from ENA to ECT Investments is complete.  I've reviewed the original Assignment and Assumption Agreement moving Convertible to ENA and it does not reference the new accounts in the agreement.  It does mention the old accounts (the assignor).   Thanks, Theresa  -----Original Message----- From: 	Joseph Marovich @ENRON   Sent:	Monday, October 22, 2001 4:38 PM To:	Brogan, Theresa T. Subject:	Re: Assignment and Assumption of Convertible book from ENA to ECT  Investments Hi, You would not be able to use the old account # for the Convertible acct.  I cannot retrieve a new acct # until the movement of the Convert book back under ECT is complete. Thx, Joe ""Brogan, Theresa T."" wrote: > Joe, >         Can you provide me with the account number under ECT Investments > family that the Convertible book will be moved to.  I am not sure if you > guys will let us use the old account under ECT Investments or establish > new ones.  The reason we are looking to move Convertible back under the > ECT Investments family versus current ENA roll up is to facilitate set > up of Convertible trading in London which has already been established > for ECT Investments.  Give me a call at 713-853-1439 if you have any > questions. > > Thanks, > Theresa > > ********************************************************************** > This e-mail is the property of Enron Corp. and/or its relevant affiliate and may contain confidential and privileged material for the sole use of the intended recipient (s). Any review, use, distribution or disclosure by others is strictly prohibited. If you are not the intended recipient (or authorized to receive for the recipient), please contact the sender or reply to Enron Corp. at enron.messaging.administration@enron.com and delete all copies of the message. This e-mail (and any attachments hereto) are not intended to be an offer (or an acceptance) and do not create or evidence a binding and enforceable contract between Enron Corp. (or any of its affiliates) and the intended recipient or any other party, and may not be relied on by anyone as the basis of a contract by estoppel or otherwise. Thank you. > **********************************************************************"
phishing,legitimate,True,legitimate,tmpqjcproflowerscom dear ted markowitz shipment deluxe hugs kisses proflowers order kdunpa0ggp3g delivered ups kathy dunphy requested address 10 hamilton lane darien ct 06820 us 2142008 ups tracking number order 1ze19a16p204940171 latest shipping status call ups 1800pickups 7425877 click httpwwwappsupscomwebtrackingprocessinputrequesthtmlversion50sort_bystatustracknums_displayed5typeofinquirynumbertlocen_usagreetotermsandconditionsyesinquirynumber11ze19a16p204940171 last chance order qualifies free shipping rebate click claim httpswwwfreeshippingcomjoinasppid3342 offer new convenient account management services online track modify orders view order history add update addresses create reminders much visit proflowerscom click account top page httpsaccountsproflowerscomdefaultaspx thank order look forward serving next flowergiving occasion httpwwwproflowerscomindexcfmrefpfdeliveredconfirm dont let ever forget important occasion set advance dont think free gift 999 value every future reminder click httpsremindermanagementproflowerscomremindermanagementloginaspxrefpfdeliveredconfirm best regards bill strauss chief executive officer proflowerscom contact us 1800proflowers 18007763569 available 24 hours day 7 days week serve isv tokenproflowersted markowitzkdunpa0ggp3g tue 05 aug 2008 185047 0800 proflowers order delivered
phishing,legitimate,True,legitimate,"Fw: The Smell Of Rain!, and Because You're My Friend ; ) ----- Original Message ----- From: ""LOLFUN""  To:  Sent: Wednesday, October 24, 2001 8:40 AM Subject: The Smell Of Rain!, and Because You're My Friend ; ) > > > The LoLFun Newsletter ! > > NEW FUN PAGE LINKS ! > ______________________________________________________________________ > > The Smell Of Rain! > http://lolfun.com/funpages/smell_rain/index.cfm > AOL users click here to visit. > > > Fundraising Dinner > http://lolfun.com/funpages/fundraiser/index.cfm > AOL users click here to visit. > > > Save 50-70% on Term Life Insurance with e-term! > http://www.flowgo.com/page.cfm?a=9229 > AOL Link > > > Because You're My Friend > http://lolfun.com/funpages/my_friend/index.cfm > AOL users click here to visit. > > > Bad Days > http://lolfun.com/funpages/bad_days/index.cfm > AOL users click here to visit. > > > Apply for a Chase Platinum Credit Card and get a low intro APR* of 2.99% on purchases and balance transfers!! Apply at... > http://www.flowgo.com/page.cfm?a=9230 > AOL Link > > Don't Click Here! > http://lolfun.com/funpages/cool_site/index.cfm > AOL users click here to visit. > > > > Also check out some great Fun Pages from our friends .... > > > Harsh Words > http://cutestuf.com/inspiring/harshwords.html > AOL Link > > A Mother's Journey With Her Daughter > http://www.yourbabyphotos.com/funpages/momjourney.cfm > AOL Link > > Cracked Pot > http://www.blesstheday.com/categories/spiritual/cracked.cfm > AOL Link > > Missing A Silver Gravy Ladle > http://www.gotlaughs.com/funpages/ladle.cfm > AOL Link > > > Visit eDiets for your free diet profile! You have nothing to lose but those unwanted pounds! > http://www.flowgo.com/page.cfm?a=9231 > AOL Link > ______________________________________________________________________ > > > > > > LOLFUN is a FlowGo newsletter.  For more information on FlowGo or to unsubscribe from LOLFUN follow the links below: > > FlowGo > http://www.flowgo.com/ > > Privacy Policy > http://flowgo.com/privacy.html > > Unsubscribe > > http://www.flowgo.com/unsub.cfm?sid=1163430&u=-9083&l=96&m=10746 > > Unsu bscribe"
phishing,legitimate,True,legitimate,"FW: Natural Gas Prices Rebound as Heating Season Approaches - CERA Monthly Briefing                                   Note:  CERA's monthly briefing document on Natural Gas.  LB  If you are not registered with CERA, follow the instructions below to register:  1. 	Go to www.eprofile.cera.com  2.	Look for buttom called Open New Account; click on it.  3.	ID		enron 	Password	ravencall  4.	It will then prompt you to change your password, etc.  5.  	After you have registered you use this site: 	www.cera.com  6.  	You can get into their general site and into Client Services.  We have paid for all 	of the retainer services and some of the  specific studies.     -----Original Message----- From: webmaster@cera.com [mailto:webmaster@cera.com] Sent: Tuesday, October 16, 2001 9:03 PM To: clients@cera.com Subject: Natural Gas Prices Rebound as Heating Season Approaches - CERA Monthly Briefing     Title: Monthly Gas Briefing: A Shift Toward Winter 	 URL(s):	  http://www20.cera.com/eprofile?u=35&m=2748;   ***********************************************************************  NATURAL GAS PRICES REBOUND AS HEATING SEASON APPROACHES  Despite high storage levels, with heating season coming, the Henry Hub cash  market has bounced back from early October lows to levels near $2.40 per MMBtu.  However, weak market fundamentals, including a sluggish economy and increased  US and Canadian supplies, will mitigate the usual winter price rise. CERA  expects an average Henry Hub price of $2.35 in November.  *  Although inventories are close to record levels, storage pressures are  increasingly unlikely to drive cash markets down significantly this year.   *  Gas demand will average 14 percent lower than a year earlier; residential  and commercial sectors show a decline with a return to normal weather, while a  weak economy offsets the return of ammonia and dual-fuel loads in the  industrial sector.  *  Regional storage inventories and weak regional demand should keep upward  pressure off of regional differentials. The Northeast examines security issues  around LNG shipments.  **end**  Follow above URL for complete report (6 printed pages).        E-mail Category: Monthly Briefing                                   CERA Knowledge Area(s): North American Gas   *********************************************************************** *********************************************************************** CERA's Autumn 2001 Roundtable event dates and agendas  are now available at http://www20.cera.com/event ***********************************************************************   To make changes to your cera.com profile go to: http://www20.cera.com/client/updateaccount  Forgot your username and password? Go to: http://www20.cera.com/client/forgot  This electronic message and attachments, if any, contain information  from Cambridge Energy Research Associates, Inc. (CERA) which is  confidential and may be privileged. Unauthorized disclosure, copying,  distribution or use of the contents of this message or any attachments,  in whole or in part, is strictly prohibited. Terms of Use: http://www20.cera.com/tos Questions/Comments: webmaster@cera.com Copyright 2001. Cambridge Energy Research Associates"
phishing,legitimate,True,legitimate,"URGENT Enron Kids - Christmas Hi everyone,  There are oodles of Kids who are not being adopted.  Please reach as deep into your pockets as you can so that we can perhaps adopt a second Kid.  What we will be providing them has been reduced to get more people interested in assisting.   Now, the Kids will not get a new pair of shoes or coat.    Some of you have already generously contributed.  Thank you!!  Some of you have adopted a Kid all by yourself.   Fabulous!!  Please give your contribution to Ruth or me.  The shopping will be handled for you.  Thanks,   Ruth and Iris"
phishing,legitimate,True,legitimate,"travel contest - - xms web expense report visit our information web site at http : / / xmsap . enron . com , to enter a contest to win two tickets on continental airlines compliments of travel agency in the park simply logon to the site , find the names of the five icons on the xmsap web page , make a list , and send it via e - mail to andy zabriskie , accounts payable manager . the travel agency in the park on - site representative will draw a name from those submitting correct answers . the contest ends friday , november 10 th . the drawing will take place wednesday , november 15 th - - just in time to make those reservations for a holiday ski trip ! tip : we were able to load 80 % of the domestic employees based on their hr profile information . logon id : your ehronline logon ( alternatively , your first initial and last name ) . password : enron ( case - sensitive - - be certain to change your password the first time you long on ) . if you forgot your "" p "" number for your hr eworkplace log on , call the resolution center , 713 - 853 - 1411 and ask them to check your xms logon id for you , 713 - 853 - 1411 . if you are a new employee or you are unable to logon as instructed above ( one of those we could not load from hr ) , submit an erequest through the it central web page ( hhtp : / / itcentral . enron . com )"
phishing,legitimate,True,legitimate,"introducing the new iijournals online ! institutional investor journals are now published online ! dear subscriber , your institutional investor journals subscription now includes free access to a full - text website . visit www . iijournals . com and log onto the new iijournals homepage - - from there you can go to any of the journal specific sites . you can logon today with the following account information . userid : 13417514 password : 13417514 new site features at http : / / www . iijournals . com : - read the full - text of the current issue online before the paper edition reaches your mailbox . - use a keyword search engine to search through the entire listing of iijournals abstracts . - access online any article that has been published since january 1999 . - update your personal information , change your mailing address , or sample other institutional investor journals . to read full - text articles : before accessing the full - text of articles on any institutional investor journals web site , you need to install adobe acrobat 4 . 0 and fileopen . this is a one - time process and should take only a few minutes . please visit our "" how to read articles "" page on the website . click here to link : http : / / www . iijournals . com / common / readarticles . asp we hope you enjoy the new website . if you have any additional questions , comments , or suggestions about the website , please email info @ iijournals . com or phone ( 212 ) 224 - 3664 . sincerely , allison adams publisher http : / / www . iijournals . com"
legitimate,phishing,True,phishing,"Credit & Collections for Utilities  July 22-23, Chicago Credit & Collections for Utilities  July 22 - 23, 200-urlnbsp;  The Drake Hotel  Chicago, IL Click Here To Download A Complete Conference Brochure  	 Dear Energy Professional Attend CBI's timely ""Credit & Collections for Utilities"" conference to gain insights on how to take control of revenue recovery opportunities. Doing so can help you to operate your credit and collections operations with lower costs, increased returns and high levels of customer satisfaction.	 ""CBI's conference represents a very attractive package of topics and speakers critical to helping today's utilities overcome their credit and collections challenges. I look forward to attending""  W.T. Pugh, Director, Billing & Collection Operations, AEP    	 Georgia Power Tracks commercial and industrial clients' credit ratings to react to bankruptcies faster  Allegheny Power Benchmarks against industry standards and designs operational methods to achieve its revenue goals BC Hydro Creates a win-win situation using advanced software to manage its multiple outsourced collection agencies PECO Energy Sells off delinquent accounts to collection agencies to increase revenues Commonwealth Edison Controls its debt and decreases field costs by prioritizing cut-out efforts utilizing risk scoring Duke Power Incorporates communication from front-line back into credit and collection data Wisconsin Electric-Wisconsin Gas Implements aggressive collections procedures while maintaining respectful relationships with account holders Duke Power Ensures the most profitable returns through close management of its collection agencies  FirstEnergy In the aftermath of its merger, consolidated its best credit methods for improved revenue control ratings to react to bankruptcies faster Illinois Power Boosts collection efforts by using a predictive dialer to proactively contact customers prior to disconnection Potomac Electric Power Company (PEPCO) Launched a multi-disciplinary review to curb revenue loss by tightening key business processes Salt River Project Implemented a prepay program that reduces bad debt, improves customer satisfaction and gains customer acceptance TECO Energy Creates new credit and payment processes in response to its most aggressive bad debt recovery goal in history  CINERGY Outsources credit calls to provide a consistent and cost competitive alternative to in-house collections	    	 #1: Consumer Credit Scores Powerful Tools to Evaluate, Monitor and Manage Your Accounts for Maximum Revenue  #2: Selling Off Accounts Manage the Process from Disconnect to Write Off    	 Click Here To Download A Complete Conference Brochure 	  This email was sent to chris.germany@enron.com, by PowerMarketers.com .  Visit our Subscription Center to edit  your interests or unsubscribe .  View our privacy policy ."
phishing,legitimate,True,legitimate,urgent sec disclosure document 8 pm version attached latest disclosure document please get comments working team 9 00 pm 3328 thanks
legitimate,phishing,True,phishing,daily top 10 sichtlic_199332bjfundscom daily top 10 cnncom top videos stories aug 1 2008 358 pm edt top 10 videos 1 montauk monster httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731moosmontaukmonstercnn devil dog turtle montauk monster cnns jeanne moos asks thing 2 racy photos toddlers mom httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080731ngracyphotoscnn 3 news absurd episode 54 httpwwwcnncomvideopartnersemailindexhtmlurlvideopodcastsabsurdsite20080801notaepisode54cnn 4 police beating dispute httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731levspolicevideocnn 5 mom pleads girls return httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801hillbossreighpleacnn 6 defendant fakes heart attack httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801dntfakeheartattackmxfwhio 7 killer carried victims head httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080731natpkgcanbusdecapitationctv 8 murder confession recanted httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080801blakebrazilteenmurderitn 9 anthrax suspects home httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080801vondrbruceivinshomecnn 10 hecklers interrupt obama talk httpwwwcnncomvideopartnersemailindexhtmlurlvideopolitics20080801sotflobamaprotestersbaynews9 top 10 stories 1 suspect beheading identified httpwwwcnncom2008worldamericas0801canadabeheadingindexhtml canadian police say vince weiguang li 40 edmonton charged seconddegree murder beheading man bus 2 judge taken last jena 6 cases httpwwwcnncom2008crime0801jena6appealindexhtml 3 people mag gets pittjolie pix httpwwwcnncom2008showbizmovies0801brangelinaphotosapindexhtml 4 attack toronto called racial httpwwwcnncom2008worldamericas0801canadaattackapindexhtml 5 ireporters unusual names httpwwwcnncom2008living0801unusualnamesirptindexhtml 6 mother pleads childs return httpwwwcnncom2008crime0801rockefellerkidnappingindexhtml 7 karadzic made deal us httpwwwcnncom2008worldeurope0801karadzictrialindexhtml 8 suspect arrested swim killings httpwwwcnncom2008crime0801wisconsinshootingapindexhtml 9 anthrax suspect apparent suicide httpwwwcnncom2008crime0801anthraxdeathindexhtml 10 mccain obama criticism fair httpwwwcnncom2008politics0801campaignwrapindexhtml cnn trusted name news cable news network lp lllp one cnn center atlanta georgia 30303 2008 cable news network lp lllp time warner company rights reserved please send comments suggestions going httpwwwcnncomfeedback read privacy guidelines going httpwwwcnncomprivacyhtml agreed receive email cnncom result cnncom preference settings manage settings go httpwwwcnncomlinktobnmanagehtml unsubscribe daily top 10 go httpcgicnncommclikeemail2335gvcceaschallengecclcnndailytop10 tue 05 aug 2008 142654 0500 cnncom daily top 10
legitimate,phishing,True,phishing,"commercialization of nasa technology hey , i thought you might like to take a look at viaspace the cohen report viaspace was founded in 1998 as a spin - off of the caltech / nasa jet propulsion laboratory ( jpl ) to transform technologies originally developed for space and defense markets into profitable commercial enterprises . viaspace seeks opportunities in high growth markets delivering on problems with growing global relevance by leveraging unique expertise not available elsewhere in the commercial world . viaspace sees a compelling business opportunity in the homeland security public safety and fuel cell markets . viaspace target markets are in excess of $ 100 b / yr and growing with a cagr of over 20 % . in the past six years viaspace has created three companies , spectrasensors , qwip technologies and vialogy corp . their websites provide a background on the commercialization of nasa technology , ( spectrasensors . com , qwip . com , vialogy . com ) . the company ' s current focus is on three subsidiaries , direct methanol fuel cell , arroyo sciences and ionfinity . direct liquid methanol fuel cell direct methanol fuel cell corporation ( dmfcc ) will provide disposable methanol fuel cell cartridges for tomorrow ' s fuel cell - powered portable electronic devices such as laptop computers and cell phones . methanol fuel cells ( dfmc ) are expected to replace lithium ion batteries in portable electronic devices . a dfmc can power a laptop for up to 10 hours on a disposable cartridge that costs $ 2 to $ 3 . a smaller cartridge can power a cell phone for up to 3 weeks . we believe consumers will spend a few extra dollars for the convenience of keeping their cell phones and other electronic devices operating . as a disposable product , it generates recurring revenue for dmfcc . the technology is protected by over 70 issued and pending patents . toshiba , nec , sanyo , and samsung have unveiled prototype fuel cell powered products that more than double the operating time over existing battery technology . dmfcc has opened a tokyo office to work closely with japanese manufacturers . arroyo sciences , inc . arroyo focuses on the fusion of radio frequency , nuclear and electromagnetic imaging to deliver information products in transportation , supply chain , security , logistics assurance and first responder safety markets . the micro tracker product enables a wireless tracking for first responders in hazardous environments . this product combines radio frequency identification ( rfid ) tags , wireless digital communications , ground positioning satellite ( gps ) , data for 2 - d and 3 - d geolocation determination , geographic information system ( gis ) and sensor technologies . real - time processing of many high data content inputs is required for the instantaneous assessment of danger . applications include improved safety for fire department personnel in emergency situations , improved coordination of multi - agency deployments and extended operations in hazardous environments . the cobra product uses the imaging and sensing technology to provide early threat indicators for coastal surveillance and public infrastructure protection such as ports , power plants , airports , and telecommunication facilities . real time sensory and image data is processed and software is customized to discriminate between friend and foe . deepscan is a software system that provides automatic analysis of air and seaport cargo containers based on x - ray and gamma ray imaging . arroyo is currently using deepscan for bomb and hazardous material detection in cargo . ionfinity ionfinity has developed the next generation mass spectrometry ( ms ) technology that is 10 times more sensitive than existing ms , with a 10 times increase in mass range . higher sensitivity enables the comprehensive monitoring and detection of biological , chemical and nuclear contaminants . the current market for ms is estimated at $ 1 . 2 billion annually . the compact size and rugged portability will expand the market . new applications include enabling port inspection personnel to detect traces of contraband , epa air quality monitoring and assisting in hazardous material clean up . additional projects under review projects not included in our forecast are ( 1 ) a water purification technology and ( 2 ) interactive radio . the water purification system displays impressive statistics in that it can convert brackish , sewage or industrial wastewater into ultra - pure water . the water system is scalable from house to municipal usage and will last 25 years while requiring minimal maintenance . the interactive radio enables a listener to receive emails or web sites delivered in response to what is broadcast . the radio station essentially receives input from listeners that could enhance advertising and improve vertical market focus . forecasts and valuation we expect revenues for dmfcc will be driven by ( 1 ) increasing wireless usage of computing devices and ( 2 ) the existing need to extend cell phone battery life . we expect revenues for dmfcc will commence in 2007 and grow to $ 195 million by 2009 . homeland security expenditures on airport and seaport security will be a primary revenue driver for arroyo sciences , which will begin to generate revenues in 2005 , and will grow to $ 90 million in 2009 . we expect commercial revenues for ionfinity will commence in late 2007 , and will be $ 10 million in 2009 . beyond 2009 , total revenues will grow at a 60 % to 80 % rate for several years from existing and new products . contracting with existing manufacturers , we expect operating margins will be in the low 40 % range by 2009 . our initial forecasts indicate a fair value range from $ 8 . 40 to $ 11 . 10 based on the projected growth for the 2009 to 2012 timeframe . the graph below outlines our valuation analysis . directors and management dr . carl kukkonen , is the ceo and founding partner . dr kukkonen was director for space microelectronics and manager of supercomputing at caltech / jpl , where he worked for 14 years . prior to jpl , dr . kukkonen was the leading expert on hydrogen as alternative fuel at ford motor company . aj abdallat , coo , and vp of business development has been with viaspace since inception , after working in business development at hewlett - packard and control data corporation . dr . sandeep gulati has been with viaspace since 2000 . during the prior 12 years , dr gulati was head of the ultracomputing technologies at nasas jpl . dr . gulati is the developer of the revolutionary signal processing technology , qri . viaspace overview viaspace was formed in july 1998 with an objective of transforming technologies from caltech / nasa ' s jet propulsion laboratory and other advanced technology centers into profitable commercial enterprises through its strong connections with the advanced technology community . through its three subsidiaries - - arroyo sciences , ionfinity , and direct methanol fuel cell corporation ( dmfcc ) - - viaspace has a diversified high tech portfolio that includes microelectronics , sensors , homeland security public safety , energy / - fuel cells , information computational technology , rfid , e - finance , and mobile e - commerce . viaspace develops proven space and defense technologies into hardware and software products that fulfill high - growth market needs and solve today ' s complex problems . viaspace benefits from important licenses and strategic relationships with caltech / nasa ' s jet propulsion laboratory and other universities research laboratories . the viaspace team has a proven expertise for the successful commercialization of innovations in information technology , physical science and life sciences developed at academic research institutions and national laboratories . the company currently focuses on technologies originally developed for nasa and the us department of defense that have already reached a certain stage of maturity . initial investments in these technologies amount to millions of dollars and many years of rd , enabling viaspace to manage the commercialization process with only a modest additional investment and greatly reduced technical risk . viaspace couples exceptional technology sourcing and validation capability with a demand - driven process of market validation . decisions about technology transfer and product development are based , first and foremost , on market needs . in addition to our internal expertise , viaspace benefits from the domain expertise of leading experts that serve on our scientific and business advisory boards and from an informal global network of researchers , technology analysts , and technology professionals and investors that would be hard to replicate . in the last six years , viaspace and its subsidiaries have secured more than $ 30 million in venture financing and strategic investment . initial investors include hewlett packard , divine interventures , los angeles county community development commission , blueprint ventures , the united company , bioprojects international , forrest binkley brown , american river ventures , and nth power . viaspace has spawned 3 companies : spectrasensors ( www . spectrasensors . com ) , qwip technologies ( www . qwip . com ) , and vialogy corp ( www . vialogy . com ) . these companies , currently at various stages of maturity , are positioned within high growth markets and poised for profitability . today , viaspace focuses its effort on its three subsidiaries - - arroyo sciences , ionfinity , and direct methanol fuel cell corporation ( dmfcc ) - - and on new high technology opportunities . view full report view full report to join market movers mailings press here to find out more . 2400 lincoln ave altadena , ca 91001 safe harbor statement this information is a paid advertisement . any views expressed herein are provided for information purposes only and should not be construed as an offer , an endorsement , or inducement to buy or sell securities . bronks communications , inc . ( bci ) received compensation for printing and distributing this ad from a third party as an effort to build investor awareness about viaspace inc . ( vspc ) . the compensation is one hundred thousand dollars . this compensation constitutes a conflict of interest as to bci ' s ability to remain objective in our communication regarding vspc . bci owns 1 , 000 shares of common stock in vspc . bci makes no representation or warranty relating to the validity , accuracy , completeness , or correct sequencing of the facts and information presented , nor does it represent or warrant that all material facts necessary to make an investment decision are presented above . factual statements contained in this ad are subject to change without notice . past performance does not guarantee future results . bci is not a registered investment advisor , broker or dealer . all statements of opinion , if any , are those of the analysts , who relied on information believed to be reliable , such as vspc ' s public filings , business documents , and its web sites . the analysts ' reports are for information purposes only . the analysts were contracted by bci to write their reports and were paid a total of fifteen thousand five hundred dollars . independent analyst reports in this ad do not constitute an individualized recommendation to you to buy or sell a particular security . any opinions , estimates , or forecasts about vspc or predicted performance made by the analysts in this ad are theirs alone and do not represent opinions , forecasts or predictions of bci . interested persons must obtain the analysts ' full reports on their own . the analysts ' reports do not purport to be complete and are not intended to be used as a primary basis for investment decisions . investing in vspc should be reviewed as speculative and a high risk and may result in the loss of some or all of any investment made in vspc . further specific financial information , filings , and disclosures , as well as general investor information about publicly traded companies are available at the securities and exchange commission website www . sec . gov and www . nasd . com . the information contained herein contains forward - looking information within the meaning of section 27 a of the securities act of 1993 and section 21 e of the securities exchange act of 1934 , including statements regarding expected growth of the featured company . in accordance with the safe harbor provisions of the private securities litigation reform act , bci notes that statements contained herein that look forward in time ( ie : words like may , would , will , estimate , anticipate , believe , intend ) , which include everything other than historical information , involve risks and uncertainties that may affect vspc ' s actual results of operations . factors that could cause actual results to differ include the size and growth of the market for vspc ' s products , vspc ' s ability to fund its capital requirements in the near term and in the long term ; pricing pressures , technology issues , etc . media matrix 7025 county rd . 46 a dte 1071 # 349 lake mary , fl 32746 this e - mail message is an advertisement and / or solicitation ."
phishing,legitimate,True,legitimate,urgent deadline rsvp jan 22 nd invitation 2001 energy finance conference feb 22 23 2001 university texas austin thanks vince members group get e mail please forward school called yesterday said one enron taking advantage conference thanks karen
phishing,legitimate,True,legitimate,fea announces release energy 2 0 january 26 2001 vince kaminski enron north america corp 1400 smith street 30 th floor rm 3036 b houston tx 77251 1188 1 713 853 3848 dear vince kaminski inform release energy 2 0 ftp download instructions available immediately download instructions included end email cd manuals shipped within 2 weeks please see information regarding new release please confirm correct recipient shipment address correct clicking reply send changes need made please make changes reply warning please note received license key energy june 2000 need contact support fea com call 510 548 6200 obtain new license key enable new version swing users energy swing replaces swing product see energy user manual discussion changes contact fea necessary license keys able run new old swing simultaneously heres overview new changed features since version 1 6 energy forward curve jump parameters calibrated use energy functions inputs outputs powercalib comcalib changed see corresponding function syntax user guide additional information 35 40 speed improvement module beta energy basics different interpolation schemes forward prices supported use indexswap exoticswap optindexswap floating price linked series futures dates futures dates need close dates specified forward curve input new utility function pathutil allows simulate visualize price paths consistent models supported energy 25 30 speed improvement energy advanced different interpolation schemes forward prices supported use optdiffswap diffswap floating price linked series futures dates futures dates need close dates specified forward curve input calspreadopt allows specification two different mean reversion rates 30 35 speed improvement energy swing swingopt stripswingopt allow valuation swing straddle contracts overall load constraints 65 70 speed improvement module beta energy weather 30 35 speed improvement questions please feel free contact us appreciate opportunity continuing service enron north america corp regards michelle mendoza support fea com 1 510 548 6200 financial engineering associates inc fea download energy 2 0 via ftp follow following instructions note using explorer leads unpredictable results suggest using netscape dos shell using netscape location box type ftp energy ftp fea com password 2 rbzxgv 5 energy 2 0 win 32 exe windows 95 98 2000 nt download run local drive using dos shell dos prompt type ftp ftp fea com user energy password 2 rbzxgv 5 type binary hit return type ls list available files type get energy 2 0 win 32 exe wait ftp prompt type quit file downloaded directory entered ftp site double click exe follow instructions screen
