predicted,targets,discrepancia,label,message
phishing,legitimate,True,legitimate,tmpqjcproflowerscom dear ted markowitz shipment deluxe hugs kisses proflowers order kdunpa0ggp3g delivered ups kathy dunphy requested address 10 hamilton lane darien ct 06820 us 2142008 ups tracking number order 1ze19a16p204940171 latest shipping status call ups 1800pickups 7425877 click httpwwwappsupscomwebtrackingprocessinputrequesthtmlversion50sort_bystatustracknums_displayed5typeofinquirynumbertlocen_usagreetotermsandconditionsyesinquirynumber11ze19a16p204940171 last chance order qualifies free shipping rebate click claim httpswwwfreeshippingcomjoinasppid3342 offer new convenient account management services online track modify orders view order history add update addresses create reminders much visit proflowerscom click account top page httpsaccountsproflowerscomdefaultaspx thank order look forward serving next flowergiving occasion httpwwwproflowerscomindexcfmrefpfdeliveredconfirm dont let ever forget important occasion set advance dont think free gift 999 value every future reminder click httpsremindermanagementproflowerscomremindermanagementloginaspxrefpfdeliveredconfirm best regards bill strauss chief executive officer proflowerscom contact us 1800proflowers 18007763569 available 24 hours day 7 days week serve isv tokenproflowersted markowitzkdunpa0ggp3g tue 05 aug 2008 185047 0800 proflowers order delivered
phishing,legitimate,True,legitimate,"Fw: The Smell Of Rain!, and Because You're My Friend ; ) ----- Original Message ----- From: ""LOLFUN""  To:  Sent: Wednesday, October 24, 2001 8:40 AM Subject: The Smell Of Rain!, and Because You're My Friend ; ) > > > The LoLFun Newsletter ! > > NEW FUN PAGE LINKS ! > ______________________________________________________________________ > > The Smell Of Rain! > http://lolfun.com/funpages/smell_rain/index.cfm > AOL users click here to visit. > > > Fundraising Dinner > http://lolfun.com/funpages/fundraiser/index.cfm > AOL users click here to visit. > > > Save 50-70% on Term Life Insurance with e-term! > http://www.flowgo.com/page.cfm?a=9229 > AOL Link > > > Because You're My Friend > http://lolfun.com/funpages/my_friend/index.cfm > AOL users click here to visit. > > > Bad Days > http://lolfun.com/funpages/bad_days/index.cfm > AOL users click here to visit. > > > Apply for a Chase Platinum Credit Card and get a low intro APR* of 2.99% on purchases and balance transfers!! Apply at... > http://www.flowgo.com/page.cfm?a=9230 > AOL Link > > Don't Click Here! > http://lolfun.com/funpages/cool_site/index.cfm > AOL users click here to visit. > > > > Also check out some great Fun Pages from our friends .... > > > Harsh Words > http://cutestuf.com/inspiring/harshwords.html > AOL Link > > A Mother's Journey With Her Daughter > http://www.yourbabyphotos.com/funpages/momjourney.cfm > AOL Link > > Cracked Pot > http://www.blesstheday.com/categories/spiritual/cracked.cfm > AOL Link > > Missing A Silver Gravy Ladle > http://www.gotlaughs.com/funpages/ladle.cfm > AOL Link > > > Visit eDiets for your free diet profile! You have nothing to lose but those unwanted pounds! > http://www.flowgo.com/page.cfm?a=9231 > AOL Link > ______________________________________________________________________ > > > > > > LOLFUN is a FlowGo newsletter.  For more information on FlowGo or to unsubscribe from LOLFUN follow the links below: > > FlowGo > http://www.flowgo.com/ > > Privacy Policy > http://flowgo.com/privacy.html > > Unsubscribe > > http://www.flowgo.com/unsub.cfm?sid=1163430&u=-9083&l=96&m=10746 > > Unsu bscribe"
phishing,legitimate,True,legitimate,"Confirm your e-mail address for Windows Live ID Hello, binbin@gvc.ceas-challenge.cc.  Thank you for signing up for a Windows Live ID. Please follow the instructions below to confirm that you signed up for this account, or to cancel the account if you did not sign up.  CONFIRM ACCOUNT To help prevent unauthorized account creation, we need you to confirm your e-mail address. We will use this e-mail address to send you important messages about your account. Also, some Windows Live ID sites and services may require a confirmed e-mail address.  To confirm this e-mail address, select and copy the following link. Open a browser and paste the link in the address bar. Press Enter or Return on your keyboard and follow the instructions that display.  https://accountservices.msn.com/EmailPage.srf?emailid=3d140f99f73327d4&ed=B2QnEmV6dPoZh70k25BKi3j03SxYF04ZUaBKBdnqmDVOlPapbY/WFsxGXeRj&lc=1033&urlnum=0   CANCEL ACCOUNT  If you didn't sign up for the account with this e-mail address and want to cancel the account, select and copy the following link. Open a browser and paste the link in the address bar. Press Enter or Return on your keyboard and follow the instructions that display.  https://accountservices.msn.com/EmailPage.srf?emailid=3d140f99f73327d4&ed=B2QnEmV6dPoZh70k25BKi3j03SxYF04ZUaBKBdnqmDVOlPapbY/WFsxGXeRj&lc=1033&urlnum=1  IMPORTANT  To help keep your personal information safe, Microsoft recommends that you never enter your credentials (e-mail and password) at a site you reached by clicking a link in an email. Instead of clicking the link, copy the address and paste it into the address bar in your web browser. While we may send e-mail that contains links, the links are provided for convenience only.   Windows Live ID is committed to protecting your privacy. We encourage you to review the Privacy Statement at https://accountservices.passport.net/PPPrivacyStatement.srf?lc=1033.  For more information, go to the Windows Live ID home page at https://accountservices.passport.net/ppnetworkhome.srf?lc=1033.  To request more help, contact Customer Support at https://accountservices.passport.net/CustomerSupport.srf?lc=1033.   Thank you,  Windows Live ID Customer Support  NOTE: Please do not reply to this message, which was sent from an unmonitored e-mail address. Mail sent to this address cannot be answered."
phishing,legitimate,True,legitimate,"travel contest - - xms web expense report visit our information web site at http : / / xmsap . enron . com , to enter a contest to win two tickets on continental airlines compliments of travel agency in the park simply logon to the site , find the names of the five icons on the xmsap web page , make a list , and send it via e - mail to andy zabriskie , accounts payable manager . the travel agency in the park on - site representative will draw a name from those submitting correct answers . the contest ends friday , november 10 th . the drawing will take place wednesday , november 15 th - - just in time to make those reservations for a holiday ski trip ! tip : we were able to load 80 % of the domestic employees based on their hr profile information . logon id : your ehronline logon ( alternatively , your first initial and last name ) . password : enron ( case - sensitive - - be certain to change your password the first time you long on ) . if you forgot your "" p "" number for your hr eworkplace log on , call the resolution center , 713 - 853 - 1411 and ask them to check your xms logon id for you , 713 - 853 - 1411 . if you are a new employee or you are unable to logon as instructed above ( one of those we could not load from hr ) , submit an erequest through the it central web page ( hhtp : / / itcentral . enron . com )"
phishing,legitimate,True,legitimate,"introducing the new iijournals online ! institutional investor journals are now published online ! dear subscriber , your institutional investor journals subscription now includes free access to a full - text website . visit www . iijournals . com and log onto the new iijournals homepage - - from there you can go to any of the journal specific sites . you can logon today with the following account information . userid : 13417514 password : 13417514 new site features at http : / / www . iijournals . com : - read the full - text of the current issue online before the paper edition reaches your mailbox . - use a keyword search engine to search through the entire listing of iijournals abstracts . - access online any article that has been published since january 1999 . - update your personal information , change your mailing address , or sample other institutional investor journals . to read full - text articles : before accessing the full - text of articles on any institutional investor journals web site , you need to install adobe acrobat 4 . 0 and fileopen . this is a one - time process and should take only a few minutes . please visit our "" how to read articles "" page on the website . click here to link : http : / / www . iijournals . com / common / readarticles . asp we hope you enjoy the new website . if you have any additional questions , comments , or suggestions about the website , please email info @ iijournals . com or phone ( 212 ) 224 - 3664 . sincerely , allison adams publisher http : / / www . iijournals . com"
legitimate,phishing,True,phishing,"Credit & Collections for Utilities  July 22-23, Chicago Credit & Collections for Utilities  July 22 - 23, 200-urlnbsp;  The Drake Hotel  Chicago, IL Click Here To Download A Complete Conference Brochure  	 Dear Energy Professional Attend CBI's timely ""Credit & Collections for Utilities"" conference to gain insights on how to take control of revenue recovery opportunities. Doing so can help you to operate your credit and collections operations with lower costs, increased returns and high levels of customer satisfaction.	 ""CBI's conference represents a very attractive package of topics and speakers critical to helping today's utilities overcome their credit and collections challenges. I look forward to attending""  W.T. Pugh, Director, Billing & Collection Operations, AEP    	 Georgia Power Tracks commercial and industrial clients' credit ratings to react to bankruptcies faster  Allegheny Power Benchmarks against industry standards and designs operational methods to achieve its revenue goals BC Hydro Creates a win-win situation using advanced software to manage its multiple outsourced collection agencies PECO Energy Sells off delinquent accounts to collection agencies to increase revenues Commonwealth Edison Controls its debt and decreases field costs by prioritizing cut-out efforts utilizing risk scoring Duke Power Incorporates communication from front-line back into credit and collection data Wisconsin Electric-Wisconsin Gas Implements aggressive collections procedures while maintaining respectful relationships with account holders Duke Power Ensures the most profitable returns through close management of its collection agencies  FirstEnergy In the aftermath of its merger, consolidated its best credit methods for improved revenue control ratings to react to bankruptcies faster Illinois Power Boosts collection efforts by using a predictive dialer to proactively contact customers prior to disconnection Potomac Electric Power Company (PEPCO) Launched a multi-disciplinary review to curb revenue loss by tightening key business processes Salt River Project Implemented a prepay program that reduces bad debt, improves customer satisfaction and gains customer acceptance TECO Energy Creates new credit and payment processes in response to its most aggressive bad debt recovery goal in history  CINERGY Outsources credit calls to provide a consistent and cost competitive alternative to in-house collections	    	 #1: Consumer Credit Scores Powerful Tools to Evaluate, Monitor and Manage Your Accounts for Maximum Revenue  #2: Selling Off Accounts Manage the Process from Disconnect to Write Off    	 Click Here To Download A Complete Conference Brochure 	  This email was sent to chris.germany@enron.com, by PowerMarketers.com .  Visit our Subscription Center to edit  your interests or unsubscribe .  View our privacy policy ."
phishing,legitimate,True,legitimate,urgent sec disclosure document 8 pm version attached latest disclosure document please get comments working team 9 00 pm 3328 thanks
legitimate,phishing,True,phishing,daily top 10 sichtlic_199332bjfundscom daily top 10 cnncom top videos stories aug 1 2008 358 pm edt top 10 videos 1 montauk monster httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731moosmontaukmonstercnn devil dog turtle montauk monster cnns jeanne moos asks thing 2 racy photos toddlers mom httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080731ngracyphotoscnn 3 news absurd episode 54 httpwwwcnncomvideopartnersemailindexhtmlurlvideopodcastsabsurdsite20080801notaepisode54cnn 4 police beating dispute httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731levspolicevideocnn 5 mom pleads girls return httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801hillbossreighpleacnn 6 defendant fakes heart attack httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801dntfakeheartattackmxfwhio 7 killer carried victims head httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080731natpkgcanbusdecapitationctv 8 murder confession recanted httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080801blakebrazilteenmurderitn 9 anthrax suspects home httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080801vondrbruceivinshomecnn 10 hecklers interrupt obama talk httpwwwcnncomvideopartnersemailindexhtmlurlvideopolitics20080801sotflobamaprotestersbaynews9 top 10 stories 1 suspect beheading identified httpwwwcnncom2008worldamericas0801canadabeheadingindexhtml canadian police say vince weiguang li 40 edmonton charged seconddegree murder beheading man bus 2 judge taken last jena 6 cases httpwwwcnncom2008crime0801jena6appealindexhtml 3 people mag gets pittjolie pix httpwwwcnncom2008showbizmovies0801brangelinaphotosapindexhtml 4 attack toronto called racial httpwwwcnncom2008worldamericas0801canadaattackapindexhtml 5 ireporters unusual names httpwwwcnncom2008living0801unusualnamesirptindexhtml 6 mother pleads childs return httpwwwcnncom2008crime0801rockefellerkidnappingindexhtml 7 karadzic made deal us httpwwwcnncom2008worldeurope0801karadzictrialindexhtml 8 suspect arrested swim killings httpwwwcnncom2008crime0801wisconsinshootingapindexhtml 9 anthrax suspect apparent suicide httpwwwcnncom2008crime0801anthraxdeathindexhtml 10 mccain obama criticism fair httpwwwcnncom2008politics0801campaignwrapindexhtml cnn trusted name news cable news network lp lllp one cnn center atlanta georgia 30303 2008 cable news network lp lllp time warner company rights reserved please send comments suggestions going httpwwwcnncomfeedback read privacy guidelines going httpwwwcnncomprivacyhtml agreed receive email cnncom result cnncom preference settings manage settings go httpwwwcnncomlinktobnmanagehtml unsubscribe daily top 10 go httpcgicnncommclikeemail2335gvcceaschallengecclcnndailytop10 tue 05 aug 2008 142654 0500 cnncom daily top 10
legitimate,phishing,True,phishing,"commercialization of nasa technology hey , i thought you might like to take a look at viaspace the cohen report viaspace was founded in 1998 as a spin - off of the caltech / nasa jet propulsion laboratory ( jpl ) to transform technologies originally developed for space and defense markets into profitable commercial enterprises . viaspace seeks opportunities in high growth markets delivering on problems with growing global relevance by leveraging unique expertise not available elsewhere in the commercial world . viaspace sees a compelling business opportunity in the homeland security public safety and fuel cell markets . viaspace target markets are in excess of $ 100 b / yr and growing with a cagr of over 20 % . in the past six years viaspace has created three companies , spectrasensors , qwip technologies and vialogy corp . their websites provide a background on the commercialization of nasa technology , ( spectrasensors . com , qwip . com , vialogy . com ) . the company ' s current focus is on three subsidiaries , direct methanol fuel cell , arroyo sciences and ionfinity . direct liquid methanol fuel cell direct methanol fuel cell corporation ( dmfcc ) will provide disposable methanol fuel cell cartridges for tomorrow ' s fuel cell - powered portable electronic devices such as laptop computers and cell phones . methanol fuel cells ( dfmc ) are expected to replace lithium ion batteries in portable electronic devices . a dfmc can power a laptop for up to 10 hours on a disposable cartridge that costs $ 2 to $ 3 . a smaller cartridge can power a cell phone for up to 3 weeks . we believe consumers will spend a few extra dollars for the convenience of keeping their cell phones and other electronic devices operating . as a disposable product , it generates recurring revenue for dmfcc . the technology is protected by over 70 issued and pending patents . toshiba , nec , sanyo , and samsung have unveiled prototype fuel cell powered products that more than double the operating time over existing battery technology . dmfcc has opened a tokyo office to work closely with japanese manufacturers . arroyo sciences , inc . arroyo focuses on the fusion of radio frequency , nuclear and electromagnetic imaging to deliver information products in transportation , supply chain , security , logistics assurance and first responder safety markets . the micro tracker product enables a wireless tracking for first responders in hazardous environments . this product combines radio frequency identification ( rfid ) tags , wireless digital communications , ground positioning satellite ( gps ) , data for 2 - d and 3 - d geolocation determination , geographic information system ( gis ) and sensor technologies . real - time processing of many high data content inputs is required for the instantaneous assessment of danger . applications include improved safety for fire department personnel in emergency situations , improved coordination of multi - agency deployments and extended operations in hazardous environments . the cobra product uses the imaging and sensing technology to provide early threat indicators for coastal surveillance and public infrastructure protection such as ports , power plants , airports , and telecommunication facilities . real time sensory and image data is processed and software is customized to discriminate between friend and foe . deepscan is a software system that provides automatic analysis of air and seaport cargo containers based on x - ray and gamma ray imaging . arroyo is currently using deepscan for bomb and hazardous material detection in cargo . ionfinity ionfinity has developed the next generation mass spectrometry ( ms ) technology that is 10 times more sensitive than existing ms , with a 10 times increase in mass range . higher sensitivity enables the comprehensive monitoring and detection of biological , chemical and nuclear contaminants . the current market for ms is estimated at $ 1 . 2 billion annually . the compact size and rugged portability will expand the market . new applications include enabling port inspection personnel to detect traces of contraband , epa air quality monitoring and assisting in hazardous material clean up . additional projects under review projects not included in our forecast are ( 1 ) a water purification technology and ( 2 ) interactive radio . the water purification system displays impressive statistics in that it can convert brackish , sewage or industrial wastewater into ultra - pure water . the water system is scalable from house to municipal usage and will last 25 years while requiring minimal maintenance . the interactive radio enables a listener to receive emails or web sites delivered in response to what is broadcast . the radio station essentially receives input from listeners that could enhance advertising and improve vertical market focus . forecasts and valuation we expect revenues for dmfcc will be driven by ( 1 ) increasing wireless usage of computing devices and ( 2 ) the existing need to extend cell phone battery life . we expect revenues for dmfcc will commence in 2007 and grow to $ 195 million by 2009 . homeland security expenditures on airport and seaport security will be a primary revenue driver for arroyo sciences , which will begin to generate revenues in 2005 , and will grow to $ 90 million in 2009 . we expect commercial revenues for ionfinity will commence in late 2007 , and will be $ 10 million in 2009 . beyond 2009 , total revenues will grow at a 60 % to 80 % rate for several years from existing and new products . contracting with existing manufacturers , we expect operating margins will be in the low 40 % range by 2009 . our initial forecasts indicate a fair value range from $ 8 . 40 to $ 11 . 10 based on the projected growth for the 2009 to 2012 timeframe . the graph below outlines our valuation analysis . directors and management dr . carl kukkonen , is the ceo and founding partner . dr kukkonen was director for space microelectronics and manager of supercomputing at caltech / jpl , where he worked for 14 years . prior to jpl , dr . kukkonen was the leading expert on hydrogen as alternative fuel at ford motor company . aj abdallat , coo , and vp of business development has been with viaspace since inception , after working in business development at hewlett - packard and control data corporation . dr . sandeep gulati has been with viaspace since 2000 . during the prior 12 years , dr gulati was head of the ultracomputing technologies at nasas jpl . dr . gulati is the developer of the revolutionary signal processing technology , qri . viaspace overview viaspace was formed in july 1998 with an objective of transforming technologies from caltech / nasa ' s jet propulsion laboratory and other advanced technology centers into profitable commercial enterprises through its strong connections with the advanced technology community . through its three subsidiaries - - arroyo sciences , ionfinity , and direct methanol fuel cell corporation ( dmfcc ) - - viaspace has a diversified high tech portfolio that includes microelectronics , sensors , homeland security public safety , energy / - fuel cells , information computational technology , rfid , e - finance , and mobile e - commerce . viaspace develops proven space and defense technologies into hardware and software products that fulfill high - growth market needs and solve today ' s complex problems . viaspace benefits from important licenses and strategic relationships with caltech / nasa ' s jet propulsion laboratory and other universities research laboratories . the viaspace team has a proven expertise for the successful commercialization of innovations in information technology , physical science and life sciences developed at academic research institutions and national laboratories . the company currently focuses on technologies originally developed for nasa and the us department of defense that have already reached a certain stage of maturity . initial investments in these technologies amount to millions of dollars and many years of rd , enabling viaspace to manage the commercialization process with only a modest additional investment and greatly reduced technical risk . viaspace couples exceptional technology sourcing and validation capability with a demand - driven process of market validation . decisions about technology transfer and product development are based , first and foremost , on market needs . in addition to our internal expertise , viaspace benefits from the domain expertise of leading experts that serve on our scientific and business advisory boards and from an informal global network of researchers , technology analysts , and technology professionals and investors that would be hard to replicate . in the last six years , viaspace and its subsidiaries have secured more than $ 30 million in venture financing and strategic investment . initial investors include hewlett packard , divine interventures , los angeles county community development commission , blueprint ventures , the united company , bioprojects international , forrest binkley brown , american river ventures , and nth power . viaspace has spawned 3 companies : spectrasensors ( www . spectrasensors . com ) , qwip technologies ( www . qwip . com ) , and vialogy corp ( www . vialogy . com ) . these companies , currently at various stages of maturity , are positioned within high growth markets and poised for profitability . today , viaspace focuses its effort on its three subsidiaries - - arroyo sciences , ionfinity , and direct methanol fuel cell corporation ( dmfcc ) - - and on new high technology opportunities . view full report view full report to join market movers mailings press here to find out more . 2400 lincoln ave altadena , ca 91001 safe harbor statement this information is a paid advertisement . any views expressed herein are provided for information purposes only and should not be construed as an offer , an endorsement , or inducement to buy or sell securities . bronks communications , inc . ( bci ) received compensation for printing and distributing this ad from a third party as an effort to build investor awareness about viaspace inc . ( vspc ) . the compensation is one hundred thousand dollars . this compensation constitutes a conflict of interest as to bci ' s ability to remain objective in our communication regarding vspc . bci owns 1 , 000 shares of common stock in vspc . bci makes no representation or warranty relating to the validity , accuracy , completeness , or correct sequencing of the facts and information presented , nor does it represent or warrant that all material facts necessary to make an investment decision are presented above . factual statements contained in this ad are subject to change without notice . past performance does not guarantee future results . bci is not a registered investment advisor , broker or dealer . all statements of opinion , if any , are those of the analysts , who relied on information believed to be reliable , such as vspc ' s public filings , business documents , and its web sites . the analysts ' reports are for information purposes only . the analysts were contracted by bci to write their reports and were paid a total of fifteen thousand five hundred dollars . independent analyst reports in this ad do not constitute an individualized recommendation to you to buy or sell a particular security . any opinions , estimates , or forecasts about vspc or predicted performance made by the analysts in this ad are theirs alone and do not represent opinions , forecasts or predictions of bci . interested persons must obtain the analysts ' full reports on their own . the analysts ' reports do not purport to be complete and are not intended to be used as a primary basis for investment decisions . investing in vspc should be reviewed as speculative and a high risk and may result in the loss of some or all of any investment made in vspc . further specific financial information , filings , and disclosures , as well as general investor information about publicly traded companies are available at the securities and exchange commission website www . sec . gov and www . nasd . com . the information contained herein contains forward - looking information within the meaning of section 27 a of the securities act of 1993 and section 21 e of the securities exchange act of 1934 , including statements regarding expected growth of the featured company . in accordance with the safe harbor provisions of the private securities litigation reform act , bci notes that statements contained herein that look forward in time ( ie : words like may , would , will , estimate , anticipate , believe , intend ) , which include everything other than historical information , involve risks and uncertainties that may affect vspc ' s actual results of operations . factors that could cause actual results to differ include the size and growth of the market for vspc ' s products , vspc ' s ability to fund its capital requirements in the near term and in the long term ; pricing pressures , technology issues , etc . media matrix 7025 county rd . 46 a dte 1071 # 349 lake mary , fl 32746 this e - mail message is an advertisement and / or solicitation ."
phishing,legitimate,True,legitimate,urgent deadline rsvp jan 22 nd invitation 2001 energy finance conference feb 22 23 2001 university texas austin thanks vince members group get e mail please forward school called yesterday said one enron taking advantage conference thanks karen
phishing,legitimate,True,legitimate,"continue enjoying iijournals - - renew today ! dear vince kaminski , we hope you are enjoying the benefits of receiving market - leading , rigorous and current research from industry experts through your subscription to derivatives quarterly . unfortunately , your subscription is about to expire ! by renewing now , your access to the web site and to your print copies will be uninterrupted . you can continue to get the exclusive research and practical advice for financial practitioners  ) written by the best minds in your business ! click here to renew today thank you ."
phishing,legitimate,True,legitimate,"CLAS Shift password URICH Dear Shift Contact person for URICH:  Your password for shift trading is                                    e1tocome_urich   You can share this password with whoever from   University of Richmond  you wish to give priviledge access to URICH shifts  You are listed as a Domestic institution, and as such  you have until December 9th to swap shifts with shifts held by LOCAL institutions.   The 1999 shift schedule can be found at  http://claspc1.cebaf.gov/SHIFTS_1999  Instructions on how to swap shifts can be found at: http://claspc1.cebaf.gov/SHIFTS_1999/readme  Thanks for your prompt attention!!  Arne Freyberger"
phishing,legitimate,True,legitimate,"sap id - here it is ! ! ! ! ! the following sap id and password allows you to access pay , benefit , and personal data via ehronline . do not provide this id / password to anyone as it enables modification to direct deposit account information . the sap system and ehronline will be available beginning friday , june 23 at 8 : 00 am for time entry . full sap functionality for financials will be available on july 5 , 2000 . you will be asked to change your password at the initial logon . your new password should meet the following criteria : must be 6 - 8 characters long can include numbers and letters can not include ' enron ' in your password . the system will require you to change your password every 90 days . the following address will connect you to ehronline beginning friday , june 23 at 8 : 00 am , http : / / ehronline . enron . com ( must use internet explorer , version 4 . 01 or higher to access this link . ) how do i get help ? : sap support : call the coe sap hotline at 713 - 345 - 4 sap ( 4727 ) . for quick reference tools , security request processes , after hours contact information and other general information , go to the coe web site via internet explorer using the following url address : http : / / sap . enron . com / coe for troubleshooting and go - live tips , go to the following web site , via internet explorer , using the following url address : http : / / sap . enron . com / coe click on sap , then click on troubleshooting and go - live tips training : contact your site manager if you were not able to attend a sap training class , and would like to attend one , for approval and role assignment . for interactive web based training for ehronline time entry , go to the following web site , via internet explorer , using the following url address : select the "" new users click here to register "" link"
legitimate,phishing,True,phishing,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1291@gvc.ceas-challenge.cc&l=cnn-dailytop10"
phishing,legitimate,True,legitimate,commoditylogic guest user ids hello per tom request sending guest ids commoditylogic please go guest commoditylogic com access guest user environment login page flash tour module functionality questions please contact either call center 713 345 4521 module user id password confirmlogic cl 656919 password nomlogic cl 476211 password invoicelogic cl 782667 password banklogic cl 820622 password docswaplogic cl 668899 password ids password case sensitive thank andrea commoditylogic 713 345 4420
