predicted,targets,discrepancia,label,message
phishing,legitimate,True,legitimate,"Fw: The Smell Of Rain!, and Because You're My Friend ; ) ----- Original Message ----- From: ""LOLFUN""  To:  Sent: Wednesday, October 24, 2001 8:40 AM Subject: The Smell Of Rain!, and Because You're My Friend ; ) > > > The LoLFun Newsletter ! > > NEW FUN PAGE LINKS ! > ______________________________________________________________________ > > The Smell Of Rain! > http://lolfun.com/funpages/smell_rain/index.cfm > AOL users click here to visit. > > > Fundraising Dinner > http://lolfun.com/funpages/fundraiser/index.cfm > AOL users click here to visit. > > > Save 50-70% on Term Life Insurance with e-term! > http://www.flowgo.com/page.cfm?a=9229 > AOL Link > > > Because You're My Friend > http://lolfun.com/funpages/my_friend/index.cfm > AOL users click here to visit. > > > Bad Days > http://lolfun.com/funpages/bad_days/index.cfm > AOL users click here to visit. > > > Apply for a Chase Platinum Credit Card and get a low intro APR* of 2.99% on purchases and balance transfers!! Apply at... > http://www.flowgo.com/page.cfm?a=9230 > AOL Link > > Don't Click Here! > http://lolfun.com/funpages/cool_site/index.cfm > AOL users click here to visit. > > > > Also check out some great Fun Pages from our friends .... > > > Harsh Words > http://cutestuf.com/inspiring/harshwords.html > AOL Link > > A Mother's Journey With Her Daughter > http://www.yourbabyphotos.com/funpages/momjourney.cfm > AOL Link > > Cracked Pot > http://www.blesstheday.com/categories/spiritual/cracked.cfm > AOL Link > > Missing A Silver Gravy Ladle > http://www.gotlaughs.com/funpages/ladle.cfm > AOL Link > > > Visit eDiets for your free diet profile! You have nothing to lose but those unwanted pounds! > http://www.flowgo.com/page.cfm?a=9231 > AOL Link > ______________________________________________________________________ > > > > > > LOLFUN is a FlowGo newsletter.  For more information on FlowGo or to unsubscribe from LOLFUN follow the links below: > > FlowGo > http://www.flowgo.com/ > > Privacy Policy > http://flowgo.com/privacy.html > > Unsubscribe > > http://www.flowgo.com/unsub.cfm?sid=1163430&u=-9083&l=96&m=10746 > > Unsu bscribe"
phishing,legitimate,True,legitimate,"agon: Dictionary.com Word of the Day   /-=-=-=-=-=-=-=-=-=-=-=--=-=-=-=-=-=-=-=-=-=-=-=-=-\\  Earn your I.T. Degree Today!  IT professionals are in high demand. Earn your degree now and join this growing profession.  Click here for more information!  http://lists.lexico.com/t/9972547/5491332/359/0/  \\-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-/    Word of the Day for Wednesday, June 20, 2007  agon \\AH-gahn; ah-GOHN\\, noun:  A struggle or contest; conflict; especially between the protagonist and antagonist in a literary work.   Conflicts about moral claims are part of what it means to be  human, and a political ideal stripped of sentimentality and the  utopian temptation is one committed to the notion that political  life is a permanent agon between clashing, even incompatible  goods.   -- Jean Bethke Elshtain, Real Politics     It is the irresolvable love-hate agon between men and women that  drives all cultures.   -- Lawrence Osborne, ""False goddess"", Salon, June 28, 2000     Almost every poem Auden wrote in the weeks before and after his  arrival in New York portrayed the agon of an artist in combat  with his gift.   -- Edward Mendelson, Later Auden    -------------------------------------------------------------------  Agon comes from Greek agon, ""a struggle or contest."" It is related to agony.  Dictionary.com Entry and Pronunciation for agon   Note: Audio pronunciation available only to Premium members. To learn more about the benefits of Premium membership, visit our site:   Yesterday's Word:   Previous Words:   Help:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  /-=-=-=-=-=-=-=-=-=-=-=--=-=-=-=-=-=-=-=-=-=-=-=-=-\\  Earn your I.T. Degree Today!  IT professionals are in high demand. Earn your degree now and join this growing profession.  Click here for more information!  http://lists.lexico.com/t/9972547/5491332/359/0/  \\-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-/   What's another word for thesaurus? Enrich your vocabulary at Thesaurus.com: http://www.thesaurus.com/  _._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._  You are currently subscribed to Dictionary.com Word of the Day as: ktwarwic@speedy.uwaterloo.ca  To subscribe to the list by email, send a blank message to: join-wordoftheday@lists.lexico.com  To unsubscribe via email, send a blank message to: leave-9972547-5491332K@lists.lexico.com  Subscriptions can be turned on and off from the Web at http://www.dictionary.com/wordoftheday/list/  Dictionary.com Word of the Day http://www.dictionary.com/wordoftheday/  (C) 2007 by Lexico Publishing Group, LLC. 65 Pine Ave, #319 Long Beach, CA 90802"
phishing,legitimate,True,legitimate,mouss qpeqrnetoyennet fioretti wrote sun feb 17 2008 224351 pm 0100 fioretti wrote ok understand comments first problem home postfix isnt even trying authenticate right force sending message idea tried send mail kmail directly connecting server ie bypassing postfix running home pc configured smtp account parameters smtp server ip address port login password tried send kmail failed message sending failed smtp server support authentication server responded encryption required requested authentication mechanism means believe home postfix doesnt authenticate server postfix first _demands_ encryption authenticate fails support believe happening go kmail transport smtp security tab two checkboxes encryption none ssl tls authentication method login plain crammd5 button check server supports well press button values two checkboxes greyed one exception encryption none server says doesnt support encryption configured follows smtpd_sasl_auth_enable yes broken_sasl_auth_clients yes smtpd_sasl_security_options noanonymous smtpd_sasl_application_name smtpd smtpd_sender_login_maps hashetcpostfixsasl_senders smtpd_tls_security_level may smtpd_tls_auth_only yes smtpd_tls_key_file etccertpem smtpd_tls_cert_file etccertpem smtpd_tls_loglevel 1 smtpd_recipient_restrictions permit_sasl_authenticated permit_mynetworks reject_unauth_destination marco need configure home postfix use starttls httpwwwpostfixorgtls_readmehtmlclient_tls want test sasl without tls make sure working set smtpd_tls_auth_onlyno remote server works change password configure tls sides wed 06 aug 2008 203213 0100 sasl auth home postfix postfix server working
phishing,legitimate,True,legitimate,techrepublic zogs_rzjvdefe_xwpuzo_gsrzjvdenewslettersonlinecom support professionals user administration tool kit trouble viewing mail read online manage newsletters previous edition thu feb 21 2008 support professionals user administration tool kit administration tool kit timesaving policymaking streamline checklists save 2000 4900 learn user administration isnt faint heart support professionals help desk staff even network administrators already consumed barrage breakfix requests must also manage constant stream challenging user administration tasks add mix responsibility deploying upgrading new user accounts software equipment conditions every harried professionals perfect storm simplify organizations approach managing end user accounts equipment free time responsibilities threaten overwhelm todo list leverage timesaving solutions collected techrepublics support professionals user administration tool kit download available free tr pro members techrepublic pro member discover tools free exclusive downloads like becoming techrepublic pro member today catalog home customer support techrepublic pro join tr pro desktop applications office applications linux management policies network administration pc troubleshooting windows desktop windows server view additional techrepublic pro resources pc troubleshooter resource guide fifth edition read full description save 2000 6900 help desk survival guide third edition read full description save 2000 6900 troubleshooting pc hardware read full description 1495 techrepublic pro members solutionseries examining network access control read full description free tr pro members administrators guide vpn remote access read full description free tr pro members professionals guide policies procedures read full description free tr pro members 2008 cnet networks inc rights reserved received message user6gvcceaschallengecc part membership techrepublic prefer receive information please visit subscription center unsubscribe list questions comments change email address visit techrepublic viewedit email subscriptions view cnets privacy policy copyright 2008 cnet networks inc rights reserved techrepublic registered service mark cnet networks inc cnet networks inc 235 second street san francisco ca 94105 usa thu 07 aug 2008 062613 0800 efficiently manage daytoday end user tasks
phishing,legitimate,True,legitimate,"travel contest - - xms web expense report visit our information web site at http : / / xmsap . enron . com , to enter a contest to win two tickets on continental airlines compliments of travel agency in the park simply logon to the site , find the names of the five icons on the xmsap web page , make a list , and send it via e - mail to andy zabriskie , accounts payable manager . the travel agency in the park on - site representative will draw a name from those submitting correct answers . the contest ends friday , november 10 th . the drawing will take place wednesday , november 15 th - - just in time to make those reservations for a holiday ski trip ! tip : we were able to load 80 % of the domestic employees based on their hr profile information . logon id : your ehronline logon ( alternatively , your first initial and last name ) . password : enron ( case - sensitive - - be certain to change your password the first time you long on ) . if you forgot your "" p "" number for your hr eworkplace log on , call the resolution center , 713 - 853 - 1411 and ask them to check your xms logon id for you , 713 - 853 - 1411 . if you are a new employee or you are unable to logon as instructed above ( one of those we could not load from hr ) , submit an erequest through the it central web page ( hhtp : / / itcentral . enron . com )"
phishing,legitimate,True,legitimate,"In The News: Tony Nominations, Paris Hilton, Sylvester Stallone        HOME   | PEOPLE   |  MOVIES   | TV   | MUSIC   |  STYLE  | BOOKS   |  GAMES  | COMEDY   |  THEATER   |  LIVE RADIO   | PHOTOS   |  VIDEO    ""Spring Awakening"" Leads Tony Nods With 11 ""The Coast of Utopia"" And Musical ""Grey Gardens"" Each Garner 10 Nominations Read Story...     Psychiatrist Says Paris Is ""Distraught"" Dr. Charles Sophy Says Heiress Needs Time To Recover From Shock Before Testifying Read Story...    ________________________________  Stallone Apologizes To Australia Actor Calls Violation Of HGH & Testosterone Laws A ""Terrible Mistake"" Read Story...     ________________________________  Neighbors Sue Leonardo DiCaprio Actor Accused Of Damaging Property While Building Basketball Court Read Story...     ________________________________  A Break For Gere In Kissing Case? Arrest Warrant For Actor Is At Least Temporarily Suspended In India Read Story...     ________________________________      What we're working on... Anna Nicole's will, Maxim's Hot 100 list and ABC's fall schedule, Bob Barker in prime time, ""Dancing With the Stars"" eliminations and Europe's royalty.      			Advertisement      ________________________________         Jessica Alba poses for photographers at the Revlon Run/Walk for Women held at Los Angeles Memorial Coliseum on May 12, 2007, in Los Angeles. (Photo: GETTY IMAGES/Mark Davis)  See More Photos...     To unsubscribe or change your subscription options, click here  . Contact: Email Administrator, CBSNews.com, 524 W. 57th St., Room 514/1, New York, NY, 10019  Help   | Advertise   | Terms of Service   | Privacy Policy    (c)MMVII, CBS Interactive Inc. All Rights Reserved."
phishing,legitimate,True,legitimate,"No Confidence in Congress Lou Dobbs Tonight Thursday, June 21, 2007  Tonight, a new Gallup poll reveals only 14 percent of Americans have confidence in the United States Congress. This poll comes on the heels of several others showing Congressional and Presidential approval ratings at the lowest level in years. What in the world is going on in Washington, and what can we do about it? We'll ask and asnwer those questions tonight.  More than 15 million children are at risk of dropping out of our nations schools, according to the Office of Juvenile Justice Department. With already more than a million students not lining up to graduate this year, there is a new outcry for parental involvement in childrens lives. Studies list parental involvement as key when it comes to combating dropout rates. Well have a full report tonight.  Illegal aliens are now taking extreme measures to cross our southern border, including starting fires near observation towers. The Border Patrol says apprehensions are down, but are these new diversion tactics to blame? We'll have a special report.  Senators Ted Kennedy and Dianne Feinstein held a press conference today touting the importance of a provision for illegal alien agricultural workers in the Senates immigration reform bill.  Meanwhile Senators Jim DeMint, Chuck Grassley and David Vitter are held a press conference discussing why the Senates so-called grand compromise will only repeat the failures of the past. Well report on the battle to get the bill back out on the floor.  And well take a look at the latest developments towards the creation of a North American Union between the United States, Mexico and Canada.  We'll also discuss the Senate's grand compromise on immigration with Senator Claire McCaskill. The Senator says we will never get a handle on illegal immigration until we hold employers accountable.  Visit http://cnn.com/loudobbstonight to read Lous latest commentary on a legacy in search of a president: More than 1.2 million students will not graduate public high school this year. Somebody needs to fix our broken education system in this country. Will the president assert real leadership on this issue?  Lou Dobbs lays out his manifesto to save the middle class in his new book, War on the Middle Class: How the Government, Big Business, and Special Interest Groups Are Waging War on the American Dream and How to Fight Back. War on the Middle Class is now on sale in bookstores near you and on Amazon.com and BarnesandNoble.com.   You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings go to http://audience.cnn.com/services/cnn/memberservices/member_auth.jsp?url=http%3A%2F%2Faudience.cnn.com%2Fservices%2Fcnn%2Fmemberservices%2Fregwall%2Fmember_profile.jsp%3Fsource%3Dcnn  To unsubscribe from the Lou Dobbs Tonight list, go to http://cgi.cnn.com/m/clik?e=ktwarwic@SPEEDY.UWATERLOO.CA&l=loudobbs  Cable News Network. One CNN Center, Atlanta, Georgia 30303 (c)2007 Cable News Network. A Time Warner Company. All Rights Reserved."
phishing,legitimate,True,legitimate,"Re: My brain hurts On Wed, 24 Jul 2002, Robert Harley wrote:  --]Working too hard... --] --]Someone tell me a joke, or email me a beer or something...  You asked for it....  Ladies and Gentlebeans....its time now for Shlepy Shlepman and Frenchy along with there  all groan reviews.....  Shlepy> Heya heya heya ..I just flew in from defcon and boy are my ports tierd.....waka waka  Frenchie>Des Amricains, je vous dteste et tous que vous reprsentez. Vous tes des porcs.  Shlepy>Say Frenchie, how do you castrate a frenchmen???  Frenchie>Est-elle cette une autre mauvaise plaisanterie? Je ne sais pas, satisfaire vous rends ce drole singe global d'ane.  Shlepy>You kick his sister in the jaw.  Frenchie>Je suis dans l'enfer.  Shelpy>Dont he speak funny folks? yep them French are mighty bizzare. They do things very differently over there. For instace you know why they dont have fireworks at Euro Disney?  Frenchie> Puisque nous soufflerions plutt nos ttes outre de qu'observe un infrieur brut classer la clbration amricaine?  Shlepy>What ever ya said, nope..Because every time they shoot them off, the French try to surrender.  Frenchie>Etant donn le choix entre les Allemands et vous que je nettoierais heureusement versez les stalles dans les camps alors doivent aller  vos parcs d'amusement.  Shlepy> Aint he the continental one....Speaking of global politics....Three guys, an Englishman, a Frenchman and an American are out walking along the beach together one day. They come across a lantern and a genie pops out of it.  ""I will give you each one wish, "" says the genie. The American says, ""I am a farmer, my dad was a farmer, and my son will also farm. I want the land to be forever fertile in America."" With a blink of the genie's eye, 'FOOM'  -  the land in America was forever made fertile for farming.  The Frenchman was amazed, so he said, ""I want a wall around France, so that no one can come into our precious country.""  Again, with a blink of the Genie's eye, 'POOF'  -  there was a huge wall around France.  The Englishman asks, ""I'm very curious. Please tell me more about this wall.  The Genie explains, ""Well, it's about 150 feet high, 50 feet thick and nothing can get in or out.""  The Englishman says, ""Fill it up with water.""  Fenchie>Plutt nous devrions nous noyer que mangent la cuisine anglaise.  Shlpey> Them French, you dont know what they are on about but damn it sure sounds romantic. And you knwo they are great lovers those french are. A psychology professor decided to study the way in which different people from different parts of Europe have sex with sheep. He traveled first to Wales, where he asks a farmer to explain his method: ""Well, boyo, I put her back legs down my nice green wellies, grab her with me velcro gloves, and we're well away. Tidy!""  The professor tries Scotland next ""Hoots an' toots man, I put her back legs down my nice green wellies, grab her with me velcro gloves, and we're  well away. Och aye tha noo!""  The professor moves on to Germany: ""Well, I find the most efficient way is to grab her with my velcro gloves, and we're well away. The professor is noticing a pattern developing, so he decides to try France, and then end his investigation.  He stops a bloke by the Eiffel tower named Pierre, and asks him to explain the French method: ""Well monsieur, I put her back legs down my nice green wellies, sling her front legs over me shoulders, and that's all there is to it!"" The professor is excited to have found some national variation and tells Pierre that this is different to the methods of the Scots, Welsh and Germans. ""How do they do it then?"" asks Pierre, and the professor explains. Pierre on hearing the explanation walks of disgusted. ""What! No kissing?""  Frenchie>Voil. J'ai stopp.  Shlepy> Hey, where you going with the sheep, we need them for the next act....  A little traveling music maestro.    -tomwsmf   http://xent.com/mailman/listinfo/fork"
phishing,legitimate,True,legitimate,"sap id - here it is ! ! ! ! ! the following sap id and password allows you to access pay , benefit , and personal data via ehronline . do not provide this id / password to anyone as it enables modification to direct deposit account information . the sap system and ehronline will be available beginning friday , june 23 at 8 : 00 am for time entry . full sap functionality for financials will be available on july 5 , 2000 . you will be asked to change your password at the initial logon . your new password should meet the following criteria : must be 6 - 8 characters long can include numbers and letters can not include ' enron ' in your password . the system will require you to change your password every 90 days . the following address will connect you to ehronline beginning friday , june 23 at 8 : 00 am , http : / / ehronline . enron . com ( must use internet explorer , version 4 . 01 or higher to access this link . ) how do i get help ? : sap support : call the coe sap hotline at 713 - 345 - 4 sap ( 4727 ) . for quick reference tools , security request processes , after hours contact information and other general information , go to the coe web site via internet explorer using the following url address : http : / / sap . enron . com / coe for troubleshooting and go - live tips , go to the following web site , via internet explorer , using the following url address : http : / / sap . enron . com / coe click on sap , then click on troubleshooting and go - live tips training : contact your site manager if you were not able to attend a sap training class , and would like to attend one , for approval and role assignment . for interactive web based training for ehronline time entry , go to the following web site , via internet explorer , using the following url address : select the "" new users click here to register "" link"
phishing,legitimate,True,legitimate,jerry krinock wdihesheepsystemscom im replying thread although isolated posts problem yet saw similar problem today one delicious test accounts 576 posts period 30 minutes 5 batches 1050 deleted 99 posts using app sends httpsapideliciousv1postsdelete batch would wait minutes send httpsapideliciousv1postsall cases postsall cases got 576 posts including ones deleted loaded accounts delicious safari showed correct answer 477 posts yes logged correct account seeing posts even shared sent postsall curl various different delicious servers suggested toby got following results curl httpsapideliciousv1postsall result 576 posts wrong wait minutes curl httpss19delre4yahoonetv1postsall result 477 posts correct wait minutes curl httpss46delre4yahoonetv1postsall result 477 posts correct wait minutes curl httpsfe03delre4yahoonetv1postsall result 477 posts correct wait minutes httpsfe06delre4yahoonetv1postsall result 477 posts correct wait minutes use application httpsapideliciousv1postsall result 477 posts correct tried reproduce twice using smaller account posts smaller account worked correctly postsall immediately reflected deletion 1 post repeated process larger account deleting 12 posts 1 post 12 posts working fine three cases sending postsall regular delicious server gave correct answer minute dont send postsall immediately fear locked 3 hours use local cache understand postsall rarely used practice needed resync postsupdate indicates behindtheback changes manually power failures network outages dont see lag times documented delicioushelpapi anything workaround use get reliable results since im sure app working yet spend couple extra hours debugging stuff like happens possibly certain times day week servers get sync thanks jerry krinock 2007 oct 08 1056 toby elliott wrote thanks letting us know thats quite alarming though doesnt seem endemic three things try happens help us debug issue 1 try accessing postsall following hosts httpss19delre4yahoonet httpss46delre4yahoonet httpsfe03delre4yahoonet httpsfe06delre4yahoonet youll need disable certificate checking curl thisll let us know one clusters problems 2 try accessing web browser rather curl case theres problem authentication 3 try saving item account shouldnt caching going reset hopefully thatll help us figure could going wrong regards toby elliott delicious oct 6 2007 1151 jerrykrinock wrote slight update previous message seems post reason hi delicious account four posts using testing application morning sent api httpsapideliciousv1postsall several times within 10 minutes expected result status 503 temporarily unavailable actual result status ok 0 posts eeek 10 minutes headscratching getting result curl switched testing different delicious account downloaded 1 post account properly several repeats began getting 503 errors expected switched back original account point got 503 errors expected stay fixed 503 recovery algorithm application first retries 5 seconds retries 5177 seconds retries 5177177 seconds etc let retry 9 times got 69 seconds backoff point got bad result status 200 0 posts several times went swim workout returning 3 hours later find works properly giving four posts someone delicious could please look id really appreciate since problem cause serious user unhappiness ill happy help way testing let know heres screenshot safari window showing posts delicious 200 output posts curl terminal window file written curl showing headers sheepsystemscomengineeringdel200png thanks alot jerry krinock nontext portions message removed yahoo groups links thu 07 aug 2008 072514 0800 ydndelicious instead 503 repeating api postsall gives 200 posts eeek
phishing,legitimate,True,legitimate,richard frovarp odvjaqnkcafnlysenditnodakedu michael hutchinson wrote original message ________________________________________ tony bunce mailtoqnxepgoconceptscom sent tuesday 26 february 2008 554 zqoqispamassassinapacheorg subject ot yahoo deferred sorry topic thread im loss anyone else issues sending mail yahoo returning 421 message temporarily deferred every message servers try send server retries like yahoo never accepts message even day retrying google turned several people issue one solution dsn right spf records sign outgoing messages using domainkeys ive filled every form yahoo support site without luck anyone else seeing problem know way get real person yahoo reports online yahoo paid support phone number fix problem one list phone number much dont want pay yahoo accept messages im running options customer complaints getting frequent every day ahem ok ive calmed yahoo issue well caused major problems us large client lot workers use xtra yahoo email addresses home sudden mail stopped delivered clients server xtrayahoo email boxes receiving bounce though messages tagged spam automatically filed yahoo users spam folder see unless log webmail apparently yahoos peruser bayesian database words wed willing talk every xtra user logging webmail training bayes filter telling messages arearent spam properly delivers mail like clients mail server spamming yahoo contacted telecom xtra issue theyre unable help situation control fair enough tried contact yahoo joke time theyve sent bulk mail form trying get agree youre bulk mailer opportunity ignore problem 3 4 times agree fill wait wait wait lo behold nothing happens network operations centre contact yahoo one theyre keeping rather irresponsible provider point view people supposed report complex issues service people _do_ get talk lowlevel helpyouwithyouremailpassword workerbees know nothing email delivery behind scenes tried different approaches let us forget filled 3 whitelist forms received response yahoo service breaking rfcs delivering mail ignorant towards companies trying use service deliver mail youve even said paid accounts see issue free accounts think make money support free accounts requiring free accounts login things lcvbdkstonehengecom sat apr 26 154855 2008 soiofdvxgperlorg subject oop perl lcvbdkstonehengecom randal l schwartz date sat 16 feb 2008 062449 0800 messageid 86k5l5uggefsfbluestonehengecom mimeversion 10 contenttype textplain charsetusascii jeff jeff pang writes jeff second one recommended looks like oo way recommended indirect object form actively discouraged weve finding examples inherent imbiguity indirect object syntax biting people would know better also dont use breaks sort blocks randal l schwartz stonehenge consulting services inc 1 503 777 0095 perlunixsecurity consulting technical writing comedy etc etc see perltrainingstonehengecom onsite openenrollment perl training llgnioiicamalacbdeio contenttype messagerfc822 contentdisposition inline filenamebeginners_98780ezm thu 07 aug 2008 191321 0600 ot yahoo deferred
phishing,legitimate,True,legitimate,"loquacious: Dictionary.com Word of the Day =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-= Free Tax Software! Download free TaxACT and begin preparing your taxes today! TaxACT interviews you, automatically calculates your return and  prints IRS-approved forms for FREE.  Plus, you can e-file for  under $8  http://by.advertising.com/1/c/62072/39977/152574/152574   AOL users click here  =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=    Word of the Day for Sunday February 24, 2002:    loquacious \\loh-KWAY-shuhs\\, adjective:    1. Very talkative.    2. Full of excessive talk; wordy.      The  meeting  went  on  for hours, accommodating loquacious      bores who were each allowed their say.      --Andrew  Sullivan,  ""Gay  Life,  Gay  Death,""  [1]The  New      Republic, December 17, 1990      In  drawing  a sharp contrast with the loquacious Ginsburg,      her  new  lawyers  appeared for just a few moments and said      virtually  nothing  to reporters before retreating into the      building.      --Peter  Baker, ""Lewinsky Replaces Ginsburg,"" [2]Washington      Post, June 3, 1998      _________________________________________________________    Loquacious  comes  from Latin loquax, ""talkative,"" from loqui,    ""to speak."" References    1. http://www.thenewrepublic.com/    2. http://www.washingtonpost.com/ _._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._ You are currently subscribed to Dictionary.com Word of the Day as:  matt.motley@enron.com To subscribe to the list by email, send a blank message to: join-WordoftheDay@lists.lexico.com To unsubscribe via email, send a blank message to: leave-wordoftheday-357530C@lists.lexico.com Subscriptions can be turned on and off from the Web at http://www.dictionary.com/wordoftheday/list/ Dictionary.com Word of the Day http://www.dictionary.com/wordoftheday/ (C) 2002 by Lexico Publishing Group, LLC."
phishing,legitimate,True,legitimate,pzhkwpvvgodaddycom 247 sales support 480 5058877 renewal notice renewal notice customer number account 8805295 dear tony meyer following domain names set automatically renew expiration dates listed tangomucom apr 23 2008 important credit card file expired closed able automatically renew domains review update credit card information log account godaddycom go customer info tab select credit card payment info renew domains right qualify bonus savings going httpwwwgodaddycomgdshop myportaldefaultaspmyid8805295 shopperid8805295 pgdomiscgd49bbd30ci7867 may asked log login name customer number password view expiring items also follow steps renew 1 go godaddycom home page select renewals right hand side page 2 enter login name customer number password click secure login forgotten password select retrieve password link log page bonus savings renew domains take 10 order new products simply enter gd49bbd30 shopping cart mention offer code call 480 5058877 thanks choosing go daddy domain name registration needs sincerely bob parsons bob parsons ceo founder godaddycom wwwgodaddycom 247 customer support call 480 5058877 pvosgprgodaddycom hosting w web site builder quick blogcast personalized email click learn free every domain renewal hosting wsite builder quick blogcast personalized email starter web page internet guide sale page change registration domain locking status alerts forwardingmasking total dns control 100 email forwards renewal pricing per domain com 999 net 999 org 999 info 799 biz 1499 us 999 ws website 999 plus icann fee 20 cents per domain name year disable autorenew use free domain locking modify contact information modify name servers domain take advantage free domain forwarding change registrant domain name free prices current 3242008 may changed without notice domain name registrations renewals nonrefundable subject terms conditions registration agreement applicable discounted domain products memberships maintenance plans hosting renewals gift cards discount reflected shopping cart used conjunction offer promotion free hosting photo album blog services adsupported adsupported web sites contain relevant online advertising small portion site include obtrusive popup ads copyright 2008 godaddycom inc rights reserved wed 06 aug 2008 163856 0700 certified godaddycom renewal notice
